title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Can Large Language Models Trade? Simulating Financial Theories and Experiments using LLM Agents,A Lopez-Lira,2025,NA,", LLM agents demonstrate consistent strategy alignment with their trading directives across  different LLM  protocol for implementing and validating LLM trading agents across different",https://www.suomenpankki.fi/globalassets/bof/en/financial-stability/events/can-large-language-models-trade-ai-agents-competing-in-stock-markets_alejandro-lopez-lira.pdf,https://www.suomenpankki.fi/globalassets/bof/en/financial-stability/events/can-large-language-models-trade-ai-agents-competing-in-stock-markets_alejandro-lopez-lira.pdf,6,"/scholar?cites=18425751778922640689&as_sdt=5,33&sciodt=0,33&hl=en"
Exploration of llm multi-agent application implementation based on langgraph+ crewai,Z Duan; J Wang,2024,arXiv preprint arXiv:2411.18241,"In this study, autonomous agents based on LLM can leverage the framework capabilities  of LangGraph and CrewAI to automatically perform various tasks, endowing Agents with the",https://arxiv.org/abs/2411.18241,https://arxiv.org/pdf/2411.18241,50,"/scholar?cites=4414536945564259235&as_sdt=5,33&sciodt=0,33&hl=en"
Webpilot: A versatile and autonomous multi-agent system for web task execution with strategic exploration,Y Zhang; Z Ma; Y Ma; Z Han; Y Wu,2025,Proceedings of the AAAI …,"LLM-based autonomous agents often fail to execute complex  Existing LLM-based web  agents typically rely on rigid, expert- WebPilot advances autonomous agents, enabling more",https://ojs.aaai.org/index.php/AAAI/article/view/34505,https://ojs.aaai.org/index.php/AAAI/article/download/34505/36660,104,"/scholar?cites=3005043616252097707&as_sdt=5,33&sciodt=0,33&hl=en"
Depending on yourself when you should: Mentoring LLM with RL agents to become the master in cybersecurity games,Y Yan; Y Zhang; K Huang,2024,arXiv preprint arXiv:2403.17674,"LLM and RL agents, to leverage RL agents as mentors to accelerate learning for LLM agents   agent to make better decisions, especially in the early stage when LLM agents contain no",https://arxiv.org/abs/2403.17674,https://arxiv.org/pdf/2403.17674?,20,"/scholar?cites=17964895485318550890&as_sdt=5,33&sciodt=0,33&hl=en"
Testing language model agents safely in the wild,S Naihin; D Atkinson; M Green; M Hamadi,2023,arXiv preprint arXiv …,") that is flexible enough to monitor existing LLM agents, and, using an adversarial simulated   will face the creation of safe in-the-wild tests as autonomous agents grow more capable.",https://arxiv.org/abs/2311.10538,https://arxiv.org/pdf/2311.10538,45,"/scholar?cites=7443889640091118196&as_sdt=5,33&sciodt=0,33&hl=en"
CollabPersona: A Framework for Collaborative Decision Analysis in Persona Driven LLM-Based Multi-Agent Systems,OA Tamer; A Gümüş,2025,2025 IEEE 35th International Workshop …,"Building on this foundation, our study asks: can persona-driven LLM agents develop strategic  alignment through minimal communication, without fine-tuning or extended negotiation?",https://ieeexplore.ieee.org/abstract/document/11204223/,,1,"/scholar?cites=9832068023423569051&as_sdt=5,33&sciodt=0,33&hl=en"
Gaia2: Benchmarking LLM Agents on Dynamic and Asynchronous Environments,R Froger; P Andrews; M Bettini; A Budhiraja,2026,arXiv preprint arXiv …,"We introduce Gaia2, a benchmark for evaluating large language model agents in realistic,  asynchronous environments. Unlike prior static or synchronous evaluations, Gaia2 introduces",https://arxiv.org/abs/2602.11964,https://arxiv.org/pdf/2602.11964,2,"/scholar?cites=4352905382784896141&as_sdt=5,33&sciodt=0,33&hl=en"
Social Agent: Mastering Dyadic Nonverbal Behavior Generation via Conversational LLM Agents,Z Zhang; Y Zhou; H Yao; T Ao; X Zhan,2025,Proceedings of the …,"We present Social Agent, a novel framework for synthesizing realistic and contextually  appropriate co-speech nonverbal behaviors in dyadic conversations. In this framework, we",https://dl.acm.org/doi/abs/10.1145/3757377.3763879,https://dl.acm.org/doi/pdf/10.1145/3757377.3763879,4,"/scholar?cites=13020798285475532195&as_sdt=5,33&sciodt=0,33&hl=en"
Researchcodeagent: An llm multi-agent system for automated codification of research methodologies,S Gandhi; D Shah; M Patwardhan; L Vig,2025,International Workshop on …,"In this paper we introduce ResearchCodeAgent, a novel multi-agent system leveraging  Large Language Model (LLM) agents to automate the codification of research methodologies",https://link.springer.com/chapter/10.1007/978-981-96-8912-5_1,https://arxiv.org/pdf/2504.20117,12,"/scholar?cites=3243234419848560842&as_sdt=5,33&sciodt=0,33&hl=en"
Guardagent: Safeguard llm agents by a guard agent via knowledge-enabled reasoning,Z Xiang; L Zheng; Y Li; J Hong; Q Li; H Xie,2024,arXiv preprint arXiv …,"However, LLM agents differ from LLMs by involving a significantly broader range of  LLM  agents. We propose GuardAgent, the first LLM agent designed to safeguard other LLM agents (",https://arxiv.org/abs/2406.09187,https://arxiv.org/pdf/2406.09187?,103,"/scholar?cites=4967690199147304421&as_sdt=5,33&sciodt=0,33&hl=en"
Avatar: Optimizing llm agents for tool usage via contrastive reasoning,S Wu; S Zhao; Q Huang; K Huang,2024,Advances in …,Large language model (LLM) agents have demonstrated  techniques that enable LLM  agents to effectively use these  framework that optimizes an LLM agent to effectively leverage,https://proceedings.neurips.cc/paper_files/paper/2024/hash/2db8ce969b000fe0b3fb172490c33ce8-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/2db8ce969b000fe0b3fb172490c33ce8-Paper-Conference.pdf,71,"/scholar?cites=1383898048095419307&as_sdt=5,33&sciodt=0,33&hl=en"
Scaling autonomous agents via automatic reward modeling and planning,Z Chen; D Chen; R Sun; W Liu; C Gan,2025,arXiv preprint arXiv:2502.12130,"1 (a), we show that it is difficult for LLM agents to generate multi-step plans in an  interactive environment to achieve the instruction goal. However, it is relatively easy for an",https://arxiv.org/abs/2502.12130,https://arxiv.org/pdf/2502.12130?,20,"/scholar?cites=4710326188857720316&as_sdt=5,33&sciodt=0,33&hl=en"
Language evolution for evading social media regulation via llm-based multi-agent simulation,J Cai; J Li; M Zhang; M Li; CS Wang,2024,2024 IEEE Congress on …,"findings indicate that, overall, LLM agents can refine their expression  underscores the  adaptability of LLM agents to the unique  , we observed that LLM agents adhere to human natural",https://ieeexplore.ieee.org/abstract/document/10612015/,https://arxiv.org/pdf/2405.02858?,20,"/scholar?cites=3793756147228935531&as_sdt=5,33&sciodt=0,33&hl=en"
Monitoring llm agents for sequentially contextual harm,C Yueh-Han; N Joshi; Y Chen; H He,2025,ICLR 2025 Workshop on …,"lead to an increase in sequentially contextual harm in LLM agents, we first run agents on  the dataset described in Section 3. Specifically, we run each LLM-agent in three settings—‘task",https://openreview.net/forum?id=LC0XQ6ufbr,https://openreview.net/pdf?id=LC0XQ6ufbr,5,"/scholar?cites=15883042851966759017&as_sdt=5,33&sciodt=0,33&hl=en"
Evolution of social norms in LLM agents using natural language,I Horiguchi; T Yoshida; T Ikegami,2024,arXiv preprint arXiv:2409.00993,"This study explores the potential for LLM agents to  Our experiments demonstrate that through  dialogue, LLM agents can form  The results affirm the effectiveness of using LLM agents for",https://arxiv.org/abs/2409.00993,https://arxiv.org/pdf/2409.00993,9,"/scholar?cites=2239662696608981270&as_sdt=5,33&sciodt=0,33&hl=en"
Commercial llm agents are already vulnerable to simple yet dangerous attacks,A Li; Y Zhou; VC Raghuram; T Goldstein,2025,arXiv preprint arXiv …,"Indeed, the security implications of LLM agents extend far  We show that existing LLM  agents are susceptible to attacks  In this paper, we argue that LLM-powered agents, especially",https://arxiv.org/abs/2502.08586,https://arxiv.org/pdf/2502.08586,49,"/scholar?cites=10391305435070620916&as_sdt=5,33&sciodt=0,33&hl=en"
LLM agents for coordinating multi-user information gathering,H Jhamtani; J Andreas,2025,Findings of the Association …,"This paper introduces PeopleJoin, a benchmark for evaluating LM-mediated collaborative  problem solving. Given a user request, PeopleJoin agents must identify teammates who might",https://aclanthology.org/2025.findings-acl.916/,https://aclanthology.org/2025.findings-acl.916.pdf,1,"/scholar?cites=13432596767844342161&as_sdt=5,33&sciodt=0,33&hl=en"
Mobileagentbench: An efficient and user-friendly benchmark for mobile llm agents,L Wang; Y Deng; Y Zha; G Mao; Q Wang; T Min,2024,arXiv preprint arXiv …,• We propose a benchmark framework for mobile LLM agents. The new approach addresses   We evaluate the performance of state-of-the-art mobile LLM agents and perform a solid and,https://arxiv.org/abs/2406.08184,https://arxiv.org/pdf/2406.08184,18,"/scholar?cites=12121386935868672793&as_sdt=5,33&sciodt=0,33&hl=en"
Large language models as urban residents: An llm agent framework for personal mobility generation,J Wang; R Jiang; C Yang; Z Wu,2024,Advances in …,"By modeling individuals within an urban environment as LLM agents, we present LLMob,  an LLM Agent Framework for Personal Mobility Generation, as illustrated in Figure 2. LLMob is",https://proceedings.neurips.cc/paper_files/paper/2024/hash/e142fd2b70f10db2543c64bca1417de8-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/e142fd2b70f10db2543c64bca1417de8-Paper-Conference.pdf,159,"/scholar?cites=5836374863083976789&as_sdt=5,33&sciodt=0,33&hl=en"
Opencity: A scalable platform to simulate urban activities with massive llm agents,Y Yan; Q Zeng; Z Zheng; J Yuan; J Feng,2024,arXiv preprint arXiv …,"Our experiments show that LLM agents perform comparably to, or better than, traditional  rule-based agents like EPR [16]. Moreover, LLM agents enable counterfactual analyses, such",https://arxiv.org/abs/2410.21286,https://arxiv.org/pdf/2410.21286,35,"/scholar?cites=7341998920043089063&as_sdt=5,33&sciodt=0,33&hl=en"
Planning with multi-constraints via collaborative language agents,C Zhang; XD Goh; D Li; H Zhang,2025,Proceedings of the 31st …,"agents, large language model-based agents (LLM agents)  Effective planning is crucial for  the success of LLM agents in  zero-shot methodology for collaborative LLM-based multi-agent",https://aclanthology.org/2025.coling-main.672/,https://aclanthology.org/2025.coling-main.672.pdf,28,"/scholar?cites=9178290831940866445&as_sdt=5,33&sciodt=0,33&hl=en"
Intelligent industrial production process automatic regulation system based on LLM agents,Z Wang; H Qin,2024,2024 5th International Conference on Artificial …,This paper introduces the development process of the large language model of artificial  intelligence and explores the possibility of the application of artificial intelligence in the industrial,https://ieeexplore.ieee.org/abstract/document/10692701/,,15,"/scholar?cites=5654130703056687680&as_sdt=5,33&sciodt=0,33&hl=en"
LLM Agents Are the Antidote to Walled Gardens,S Marro; P Torr,2025,arXiv preprint arXiv:2506.23978,"Recent advances in LLMs have enabled a new class of autonomous systems, namely LLM-  definitions of LLM agents in the literature [97], we clarify that in this paper we define an LLM-",https://arxiv.org/abs/2506.23978,https://arxiv.org/pdf/2506.23978,3,"/scholar?cites=14208741514992806776&as_sdt=5,33&sciodt=0,33&hl=en"
SkillCraft: Can LLM Agents Learn to Use Tools Skillfully?,S Chen; J Gai; R Zhou; J Zhang; T Zhu; J Li,2026,arXiv preprint arXiv …,"Real-world tool-using agents operate over long-horizon workflows with recurring structure  and diverse demands, where effective behavior requires not only invoking atomic tools but",https://arxiv.org/abs/2603.00718,https://arxiv.org/pdf/2603.00718,1,"/scholar?cites=5294006635972859311&as_sdt=5,33&sciodt=0,33&hl=en"
"A survey of AI for materials science: foundation models, LLM agents, datasets, and tools",MH Van; P Verma; C Zhao; X Wu,2025,arXiv preprint arXiv:2506.20743,"We systematically categorize models into unimodal foundation models, multimodal  foundation models, and LLM agents, and further provide a comprehensive overview of available",https://arxiv.org/abs/2506.20743,https://arxiv.org/pdf/2506.20743,10,"/scholar?cites=15019771125301041201&as_sdt=5,33&sciodt=0,33&hl=en"
From Natural Language to Certified H-infinity Controllers: Integrating LLM Agents with LMI-Based Synthesis,S Li; J Li; J Xu; D Chen,2025,arXiv preprint arXiv:2511.07894,Formal Synthesis Automation: We demonstrate that LLM agents  heuristic fallbacks for all  LLM-driven decision points.  support future research in LLM-based formal synthesis automation.,https://arxiv.org/abs/2511.07894,https://arxiv.org/pdf/2511.07894,2,"/scholar?cites=18077569216207582690&as_sdt=5,33&sciodt=0,33&hl=en"
Multiple LLM agents debate for equitable cultural alignment,D Ki; R Rudinger; T Zhou,2025,Proceedings of the 63rd …,"have focused on singleLLM, single- LLM-based agents debate over a cultural scenario and  collaboratively reach a final decision. We propose two variants: one where either LLM agents",https://aclanthology.org/2025.acl-long.1210/,https://aclanthology.org/2025.acl-long.1210.pdf,11,"/scholar?cites=1796333564961620941&as_sdt=5,33&sciodt=0,33&hl=en"
Memento: Fine-tuning llm agents without fine-tuning llms,H Zhou; Y Chen; S Guo; X Yan; KH Lee; Z Wang,2025,arXiv preprint arXiv …,"for developing generalist LLM agents capable of continuous, real- How can we build LLM  agents that learn continuously from a  Thus, instead of fine-tuning the base model, LLM agents",https://arxiv.org/abs/2508.16153,https://arxiv.org/pdf/2508.16153,41,"/scholar?cites=4261672672817894904&as_sdt=5,33&sciodt=0,33&hl=en"
Tulip Agent--Enabling LLM-Based Agents to Solve Tasks Using Large Tool Libraries,F Ocker; D Tanneberg; J Eggert; M Gienger,2024,arXiv preprint arXiv …,"We propose the tulip agent architecture for LLM-backed autonomous agents. Such an agent  is initialized with a potentially large set of tools T , for which natural language descriptions",https://arxiv.org/abs/2407.21778,https://arxiv.org/pdf/2407.21778?,10,"/scholar?cites=2452976701906408068&as_sdt=5,33&sciodt=0,33&hl=en"
Mla-trust: Benchmarking trustworthiness of multimodal llm agents in gui environments,X Yang; J Chen; J Luo; Z Fang; Y Dong; H Su,2025,arXiv preprint arXiv …,"The emergence of multimodal LLM-based agents (MLAs) has transformed interaction  paradigms by seamlessly integrating vision, language, action and dynamic environments,",https://arxiv.org/abs/2506.01616,https://arxiv.org/pdf/2506.01616,21,"/scholar?cites=1348452430156212981&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-based human-agent collaboration for complex task solving,X Feng; ZY Chen; Y Qin; Y Lin; X Chen,2024,Findings of the …,"While LLM agents have not reached high or full automation, this framework is crucial for  identifying key  However, our research indicates a significant gap before LLM agents achieve full",https://aclanthology.org/2024.findings-emnlp.72/,https://aclanthology.org/2024.findings-emnlp.72.pdf,56,"/scholar?cites=17142642360917953399&as_sdt=5,33&sciodt=0,33&hl=en"
Incorporating large language models into production systems for enhanced task automation and flexibility,Y Xia; J Zhang; N Jazdi; M Weyrich,2024,arXiv preprint arXiv:2407.08550,"In our designed system, LLM agents play a central role by interpreting production-specific  information provided by digital twins, planning operations, and making decisions. They",https://arxiv.org/abs/2407.08550,https://arxiv.org/pdf/2407.08550?,24,"/scholar?cites=9165768279817274199&as_sdt=5,33&sciodt=0,33&hl=en"
"In agents we trust, but who do agents trust? latent source preferences steer LLM generations",MA Khan; M Amani; S Das; B Ghosh; Q Wu,2026,arXiv preprint arXiv …,that source-level biases embedded in LLM agents could shape information exposure at   far from the final step towards designing trustworthy LLM agents in the future. Our experimental,https://arxiv.org/abs/2602.15456,https://arxiv.org/pdf/2602.15456,1,"/scholar?cites=1860137239565613804&as_sdt=5,33&sciodt=0,33&hl=en"
Mcp-zero: Active tool discovery for autonomous llm agents,X Fei; X Zheng; H Feng,2025,arXiv preprint arXiv:2506.01056,"True intelligence requires active capability acquisition, yet current LLM agents inject pre-defined  tool schemas into prompts, reducing models to passive selectors and falling short of",https://arxiv.org/abs/2506.01056,https://arxiv.org/pdf/2506.01056?,18,"/scholar?cites=1251453900118793602&as_sdt=5,33&sciodt=0,33&hl=en"
Teams of llm agents can exploit zero-day vulnerabilities,Y Zhu; A Kellermann; A Gupta; P Li,2026,Proceedings of the …,"LLM agents have become increasingly sophisticated, especially in the realm of cybersecurity.  Researchers have shown that LLM agents  In this work, we show that teams of LLM agents",https://aclanthology.org/2026.eacl-long.2/,https://aclanthology.org/2026.eacl-long.2.pdf,92,"/scholar?cites=11608322166116919181&as_sdt=5,33&sciodt=0,33&hl=en"
A survey of large language model agents for question answering,M Yue,2025,arXiv preprint arXiv:2503.19213,LLM-based agents address these challenges by leveraging  LLM QA systems by enabling  interaction with external environments. We systematically review the design of LLM agents in,https://arxiv.org/abs/2503.19213,https://arxiv.org/pdf/2503.19213,51,"/scholar?cites=14620262647154052358&as_sdt=5,33&sciodt=0,33&hl=en"
Architecting resilient llm agents: A guide to secure plan-then-execute implementations,RF Del Rosario; K Krawiecka; CS de Witt,2025,arXiv preprint arXiv:2509.08646,"As Large Language Model (LLM) agents become increasingly capable of automating  complex, multi-step tasks, the need for robust, secure, and predictable architectural patterns is",https://arxiv.org/abs/2509.08646,https://arxiv.org/pdf/2509.08646,4,"/scholar?cites=15878987939429710541&as_sdt=5,33&sciodt=0,33&hl=en"
LoCoBench-Agent: An Interactive Benchmark for LLM Agents in Long-Context Software Engineering,J Qiu; Z Liu; Z Liu; R Murthy; J Zhang; H Chen,2025,arXiv preprint arXiv …,"We evaluate 6 leading LLM agents representing three major provider ecosystems: OpenAI  Models: GPT-5, GPT-4.1, GPT-4o. Anthropic Models: Claude Sonnet 4.5, Claude Sonnet 4.",https://arxiv.org/abs/2511.13998,https://arxiv.org/pdf/2511.13998,5,"/scholar?cites=5068327394060475494&as_sdt=5,33&sciodt=0,33&hl=en"
An expert in residence: Llm agents for always-on operating system tuning,G Liargkovas; V Jabrayilov; H Franke,2025,Proceedings of the …,"Classical machine-learning auto-tuners for OS control struggle with semantic gaps, brittle  rewards, and unsafe exploration. We introduce an online, LLM-driven agent that emulates",https://openreview.net/forum?id=7dhlgPp8ni,https://openreview.net/pdf?id=7dhlgPp8ni,4,"/scholar?cites=937007255148497813&as_sdt=5,33&sciodt=0,33&hl=en"
LLM agents can be choice-supportive biased evaluators: an empirical study,N Zhuang; B Cao; Y Yang; J Xu; M Xu,2025,Proceedings of the …,"We conduct experiments across 19 open/unopen-source LLM  Our findings show that LLM  agents may exhibit biased at that, despite bias, certain LLM agents can still perform better than",https://ojs.aaai.org/index.php/AAAI/article/view/34843,https://ojs.aaai.org/index.php/AAAI/article/view/34843/36998,6,"/scholar?cites=9343330514053751796&as_sdt=5,33&sciodt=0,33&hl=en"
Graph-augmented large language model agents: Current progress and future prospects,Y Liu; G Zhang; K Wang; S Li; S Pan,2025,arXiv preprint arXiv:2507.21407,"Given the rapid growth and fragmentation of research on Graph-augmented LLM Agents (GLA),  this paper offers a timely and comprehensive overview of recent advances and also",https://arxiv.org/abs/2507.21407,https://arxiv.org/pdf/2507.21407,22,"/scholar?cites=16014028211687096251&as_sdt=5,33&sciodt=0,33&hl=en"
Xuat-copilot: Multi-agent collaborative system for automated user acceptance testing with large language model,Z Wang; W Wang; Z Li; L Wang; C Yi; X Xu,2024,arXiv preprint arXiv …,"as autonomous agents to obtain human-like decision-making capabilities. Inspired by these  works, we propose an LLM The proposed system mainly consists of three LLM-based agents",https://arxiv.org/abs/2401.02705,https://arxiv.org/pdf/2401.02705,18,"/scholar?cites=7365959795921567232&as_sdt=5,33&sciodt=0,33&hl=en"
Generalist virtual agents: A survey on autonomous agents across digital platforms,M Gao; W Bu; B Miao; Y Wu; Y Li; J Li; S Tang,2024,arXiv preprint arXiv …,"era dominated by LLM-based Agents. 2) LLM-based Agent: LLMs have shown capabilities  nearing human intelligence, prompting extensive research into autonomous agents driven by",https://arxiv.org/abs/2411.10943,https://arxiv.org/pdf/2411.10943,17,"/scholar?cites=8652939180110577154&as_sdt=5,33&sciodt=0,33&hl=en"
Infusing Theory of Mind into Socially Intelligent LLM Agents,EJ Hwang; Y Yin; G Carenini; P West,2025,arXiv preprint arXiv …,"intelligence, yet, chatbots and LLM-based social agents do not  in integrating ToM for building  socially intelligent LLM agents. serve as a similarly powerful element in social LLM agents.",https://arxiv.org/abs/2509.22887,https://arxiv.org/pdf/2509.22887?,2,"/scholar?cites=16272314169097894500&as_sdt=5,33&sciodt=0,33&hl=en"
Cultural evolution of cooperation among llm agents,A Vallinder; E Hughes,2024,arXiv preprint arXiv:2412.10270,"LLM agents interacting over many generations of iterative deployment. In this paper, we  examine whether a “society” of LLM agents  to be many LLM agents interacting autonomously to",https://arxiv.org/abs/2412.10270,https://arxiv.org/pdf/2412.10270?,24,"/scholar?cites=16677342461512736986&as_sdt=5,33&sciodt=0,33&hl=en"
Orak: A foundational benchmark for training and evaluating llm agents on diverse video games,D Park; M Kim; B Choi; J Kim; K Lee; J Lee,2025,arXiv preprint arXiv …,"We propose Orak, a benchmark designed to evaluate LLM agents across diverse video  games. Figure 2 illustrates the evaluation pipeline of Orak, which is self-explanatory with code",https://arxiv.org/abs/2506.03610,https://arxiv.org/pdf/2506.03610,9,"/scholar?cites=5228354718038433615&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model agents as experimental orchestrators in data-driven enzyme engineering,Y Gao; L Fu; T Si,2025,Current Opinion in Biotechnology,"within narrow parameters, LLM agents function as autonomous  This perspective examines  how LLM agents orchestrate enzyme  Throughout, we focus on how LLM agents bridge",https://www.sciencedirect.com/science/article/pii/S095816692500120X,,1,"/scholar?cites=5370101147933831478&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring the potential of large language models in self-adaptive systems,J Li; M Zhang; N Li; D Weyns; Z Jin; K Tei,2024,Proceedings of the 19th …,"with software engineering, autonomous agents, human-computer interaction,  LLM studies  from four different research fields relevant to SAS and summarize key research areas on LLM",https://dl.acm.org/doi/abs/10.1145/3643915.3644088,https://dl.acm.org/doi/pdf/10.1145/3643915.3644088,22,"/scholar?cites=9742774261741558387&as_sdt=5,33&sciodt=0,33&hl=en"
Position: Towards a responsible llm-empowered multi-agent systems,J Hu; Y Dong; S Ao; Z Li; B Wang; L Singh,2025,arXiv preprint arXiv …,"However, these advancements introduce critical challenges: LLM agents exhibit inherent  unpredictability, and uncertainties in their outputs can compound across interactions, threat",https://arxiv.org/abs/2502.01714,https://arxiv.org/pdf/2502.01714?,19,"/scholar?cites=4456980999911017989&as_sdt=5,33&sciodt=0,33&hl=en"
Reaching Agreement Among Reasoning LLM Agents,C Ruan; Y Wang; Z Shi; J Li,2025,arXiv preprint arXiv:2512.20184,"Multi-agent systems have extended the capability of agentic AI. Instead of single inference  passes, multiple agents perform collective reasoning to derive high quality answers. However,",https://arxiv.org/abs/2512.20184,https://arxiv.org/pdf/2512.20184,0,
Self-improving llm agents at test-time,EC Acikgoz; C Qian; H Ji; D Hakkani-Tür,2025,arXiv preprint arXiv …,"To the best of our knowledge, this is the first language generation–based test-time fine-tuning  method applied to LLM-based agents. Further details on prior work in LLM and agent post-",https://arxiv.org/abs/2510.07841,https://arxiv.org/pdf/2510.07841,13,"/scholar?cites=1204623234287634078&as_sdt=5,33&sciodt=0,33&hl=en"
Evolver: Self-evolving llm agents through an experience-driven lifecycle,R Wu; X Wang; J Mei; P Cai; D Fu; C Yang,2025,arXiv preprint arXiv …,"Current Large Language Model (LLM) agents show strong performance in tool use, but lack  the crucial capability to systematically learn from their own experiences. While existing",https://arxiv.org/abs/2510.16079,https://arxiv.org/pdf/2510.16079,18,"/scholar?cites=11397908351538697054&as_sdt=5,33&sciodt=0,33&hl=en"
Beyond self-talk: A communication-centric survey of llm-based multi-agent systems,B Yan; Z Zhou; L Zhang; L Zhang; Z Zhou,2025,arXiv preprint arXiv …,"Meanwhile, LLM-MAS combine the linguistic flexibility of LLM agents with the coordination  principles of MAS, thereby dissolving the boundary between naturallanguage dialogue and",https://arxiv.org/abs/2502.14321,https://arxiv.org/pdf/2502.14321,82,"/scholar?cites=17442279443176846074&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating generalization capabilities of LLM-based agents in mixed-motive scenarios using concordia,C Smith; M Abdulhai; M Diaz; M Tesic,2025,arXiv preprint arXiv …,"We build on these insights to design structured, generalizable benchmarks that evaluate  whether LLM agents can maintain coherent cooperative strategies across a variety of social",https://arxiv.org/abs/2512.03318,https://arxiv.org/pdf/2512.03318,8,"/scholar?cites=427424846800271329&as_sdt=5,33&sciodt=0,33&hl=en"
Meminsight: Autonomous memory augmentation for llm agents,R Salama; J Cai; M Yuan; A Currey,2025,Proceedings of the …,"Large language model (LLM) agents have evolved to  to historical interactions, LLM agents  are shown to deliver more  On the LLM-REDIAL dataset, MemInsight boosts persuasiveness",https://aclanthology.org/2025.emnlp-main.1683/,https://aclanthology.org/2025.emnlp-main.1683.pdf,41,"/scholar?cites=8430298296437070746&as_sdt=5,33&sciodt=0,33&hl=en"
Ragen: Understanding self-evolution in llm agents via multi-turn reinforcement learning,Z Wang; K Wang; Q Wang; P Zhang; L Li,2025,arXiv preprint arXiv …,We evaluate LLM agents on four environments spanning symbolic and realistic decision-making:  Bandit tests risk-sensitive reasoning under noisy feedback; Sokoban requires,https://arxiv.org/abs/2504.20073,https://arxiv.org/pdf/2504.20073,178,"/scholar?cites=10553388564445500320&as_sdt=5,33&sciodt=0,33&hl=en"
Agentsense: Virtual sensor data generation using llm agents in simulated home environments,Z Leng; M Thukral; Y Liu; H Rajasekhar,2026,Proceedings of the …,"To summarize, through our LLM-based agents in simulated home environments, we make   data simulation: We present AgentSense, where LLM-driven agents enact daily lives in virtual",https://ojs.aaai.org/index.php/AAAI/article/view/37169,https://ojs.aaai.org/index.php/AAAI/article/download/37169/41131,5,"/scholar?cites=8278671311774244701&as_sdt=5,33&sciodt=0,33&hl=en"
Control Industrial Automation System with Large Language Model Agents,Y Xia; N Jazdi; J Zhang; C Shah,2025,2025 IEEE 30th …,"Recent studies on LLM applications have focused on the concept of LLM agents [8]. LLMs  have also been applied to enabling simulated task planning and execution in robotics [9], [10].",https://ieeexplore.ieee.org/abstract/document/11205539/,https://arxiv.org/pdf/2409.18009,23,"/scholar?cites=4851037269186625914&as_sdt=5,33&sciodt=0,33&hl=en"
Humanevalcomm: Benchmarking the communication competence of code generation for llms and llm agents,JJW Wu; FH Fard,2025,ACM Transactions on Software Engineering and …,"Following the recent works in LLM agent, including collaboration mechanisms for LLM agents  [88] and self-correcting strategies of LLMs [52], we proposed and evaluated an LLM agent",https://dl.acm.org/doi/abs/10.1145/3715109,https://dl.acm.org/doi/pdf/10.1145/3715109,19,"/scholar?cites=10057009936767866684&as_sdt=5,33&sciodt=0,33&hl=en"
Autellix: An efficient serving engine for llm agents as general programs,M Luo; X Shi; C Cai; T Zhang; J Wong; Y Wang,2025,arXiv preprint arXiv …,"It consists of LLM calls from one or more LLM agents and  graph (DAG), that consists of LLM  calls from one or more agents,  Specifically, this work focuses on LLM agents, defined as a tu",https://arxiv.org/abs/2502.13965,https://arxiv.org/pdf/2502.13965,19,"/scholar?cites=10687590234793044597&as_sdt=5,33&sciodt=0,33&hl=en"
Controlling large language model agents with entropic activation steering,N Rahn; P D'Oro; MG Bellemare,2024,arXiv preprint arXiv:2406.00244,"In this paper, we focus on in-context LLM agents, which use the ability of LLMs to learn  from data in their prompt (Brown et al., 2020) to process a history of interactions with an",https://arxiv.org/abs/2406.00244,https://arxiv.org/pdf/2406.00244?,20,"/scholar?cites=9442588663894426261&as_sdt=5,33&sciodt=0,33&hl=en"
Llm agents are hypersensitive to nudges,M Cherep; P Maes; N Singh,2025,arXiv preprint arXiv:2505.11584,"In this paper, we conduct a case study comparing LLM and human choices in a complex,   We also analyze how LLM decision-making is affected by canonical nudges such as (a) a “",https://arxiv.org/abs/2505.11584,https://arxiv.org/pdf/2505.11584,5,"/scholar?cites=10577668671602780339&as_sdt=5,33&sciodt=0,33&hl=en"
Dynamic personality in llm agents: A framework for evolutionary modeling and behavioral analysis in the prisoner's dilemma,W Zeng; B Wang; D Zhao; Z Qu; R He,2025,Findings of the …,We propose a framework using LLM agents to simulate and evaluate dynamic personality  traits in the Prisoner’s Dilemma. Dynamic personality introduction results in two behavioral,https://aclanthology.org/2025.findings-acl.1185/,https://aclanthology.org/2025.findings-acl.1185.pdf,8,"/scholar?cites=3774581332582408410&as_sdt=5,33&sciodt=0,33&hl=en"
