title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
"Position: LLMs can't plan, but can help planning in LLM-modulo frameworks",S Kambhampati; K Valmeekam; L Guan,2024,… on Machine Learning,"planning/reasoning tasks beyond simple front-end/back-end format translators. We present  a vision of LLM (Indeed, both deep space network planning and mars rover task planning are",https://openreview.net/forum?id=Th8JPEmH4z,https://openreview.net/pdf?id=Th8JPEmH4z,471,"/scholar?cites=17467729488139106777&as_sdt=5,33&sciodt=0,33&hl=en"
Agentgroupchat-v2: Divide-and-conquer is what llm-based multi-agent system need,Z Gu; X Zhu; Y Cai; H Shen; X Chen; Q Wang,2025,arXiv preprint arXiv …,"The substantial improvement from Naive (37.52%) to Naive-CoT (75.13%) on GSM8K  highlights the importance of explicit reasoning, while ReAct’s underperformance suggests its",https://arxiv.org/abs/2506.15451,https://arxiv.org/pdf/2506.15451,6,"/scholar?cites=12202761712841956807&as_sdt=5,33&sciodt=0,33&hl=en"
"If llm is the wizard, then code is the wand: A survey on how code empowers large language models to serve as intelligent agents",K Yang; J Liu; J Wu; C Yang; YR Fung; S Li,2024,arXiv preprint arXiv …,"for LLM  LLM training i) enhances their programming and reasoning capabilities (§3); ii)  enables the models to directly generate executable, fine-grained steps during decision-making,",https://arxiv.org/abs/2401.00812,https://arxiv.org/pdf/2401.00812,124,"/scholar?cites=9078516900429750083&as_sdt=5,33&sciodt=0,33&hl=en"
"A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",X Li,2025,Proceedings of the 31st international conference on …,"2023) frame the traditional question-answering (QA) setup as a single-step decision-making  process, where the agent generates an answer in response to a question. The process",https://aclanthology.org/2025.coling-main.652/,https://aclanthology.org/2025.coling-main.652.pdf,57,"/scholar?cites=14352459729605501326&as_sdt=5,33&sciodt=0,33&hl=en"
The potential and challenges of large language model agent systems in chemical process simulation: from automated modeling to intelligent design,W Du; S Yang,2025,Frontiers of Chemical Science and Engineering,"autonomous planning, dynamic tool invocation, and multimodal data interaction, LLM agent   integration, and complex decisionmaking. This paper uniquely addresses the integration of",https://link.springer.com/article/10.1007/s11705-025-2587-5,,3,"/scholar?cites=11021441038014651485&as_sdt=5,33&sciodt=0,33&hl=en"
Unified mind model: Reimagining autonomous agents in the llm era,P Hu; X Ying,2025,arXiv preprint arXiv:2503.03459,to the LLM Agent community. (pbhu@mail.ustc.edu.cn)  choice to support decision-making  and planning within the  -4 exhibit remarkable task planning and reasoning capabilities. They,https://arxiv.org/abs/2503.03459,https://arxiv.org/pdf/2503.03459?,8,"/scholar?cites=8430160989770014524&as_sdt=5,33&sciodt=0,33&hl=en"
Enhancing belief consistency of Large Language Model agents in decision-making process based on attribution theory,G He; M Zhang; T Su; L Ma; X Zhu,2025,Expert Systems with Applications,is crucial for Large Language Model (LLM) agents to effectively  ADMA also improves LLM  agents’ resistance to persuasive  attribution theory to strengthen belief stability in LLM agents.,https://www.sciencedirect.com/science/article/pii/S0957417425028891,,0,
Retrieval-augmented hierarchical in-context reinforcement learning and hindsight modular reflections for task planning with llms,C Sun; S Huang; H Liu; J Gong,2025,2025 IEEE International …,"In this work, we consider LLM-based task planning, where  processes is helpful for LLM  agents’ decision-making. Moreover,  be perceived better by the LLM agent than plain trajectories,",https://ieeexplore.ieee.org/abstract/document/11128105/,https://arxiv.org/pdf/2408.06520,14,"/scholar?cites=8307884843456540817&as_sdt=5,33&sciodt=0,33&hl=en"
Large language models empowered agent-based modeling and simulation: A survey and perspectives,C Gao; X Lan; N Li; Y Yuan; J Ding; Z Zhou,2024,Humanities and Social …,"landscape and emerging trends using LLM agents for ABMS. (2 to agent-based modeling  simulation and uses LLM agents  use an LLM agent as an assistant or decision-making helper,",https://www.nature.com/articles/s41599-024-03611-3,https://www.nature.com/articles/s41599-024-03611-3,327,"/scholar?cites=10026913008534034469&as_sdt=5,33&sciodt=0,33&hl=en"
"Think, Speak, Decide: Language-Augmented Multi-Agent Reinforcement Learning for Economic Decision-Making",H Ma; Q Mi; Q Yang; Z Fan; B Li; H Zhang,2026,Proceedings of the AAAI …,"Policy (LAMP) framework, offering a new approach to complex economic decision-making.  LAMP leverages LLM reasoning and reflection over language signals—such as peer",https://ojs.aaai.org/index.php/AAAI/article/view/40201,https://ojs.aaai.org/index.php/AAAI/article/download/40201/44162,0,
Scaling autonomous agents via automatic reward modeling and planning,Z Chen; D Chen; R Sun; W Liu; C Gan,2025,arXiv preprint arXiv:2502.12130,"To address LLM agents’ limitations, we propose a framework  of LLM agents and provide  heuristics for task planning.  vancement in enhancing LLM agents’ decision-making capabilities.",https://arxiv.org/abs/2502.12130,https://arxiv.org/pdf/2502.12130?,20,"/scholar?cites=4710326188857720316&as_sdt=5,33&sciodt=0,33&hl=en"
Understanding bias reinforcement in llm agents debate,J Oh; M Jeong; J Ko; SY Yun,2025,arXiv preprint arXiv:2503.16814,(2) Does our approach prove its strategic reasoning quality under adversarial decision-making  environments? (3) Does generating diverse prompts contribute to better,https://arxiv.org/abs/2503.16814,https://arxiv.org/pdf/2503.16814,3,"/scholar?cites=6637907269689665428&as_sdt=5,33&sciodt=0,33&hl=en"
“Tipping the Balance”: Human Intervention in Large Language Model Multi‐Agent Debate,H Triem; Y Ding,2024,Proceedings of the Association for Information …,reasoning process backing multiagent decision-making was strikingly similar to human  decision-making.  Many questions around LLM reasoning revolve around its sudden appearance,https://asistdl.onlinelibrary.wiley.com/doi/abs/10.1002/pra2.1034,https://repositories.lib.utexas.edu/bitstreams/f81d1f2d-43f3-4e57-a3d8-2f6ad4d3263f/download,12,"/scholar?cites=6187889962456853883&as_sdt=5,33&sciodt=0,33&hl=en"
Devil's advocate: Anticipatory reflection for llm agents,H Wang; T Li; Z Deng; D Roth; Y Li,2024,Findings of the Association …,Figure 5: Decision making process of our agent in solving the task: What is the color  configuration of the picture frame that I bought in Sep 2022? Before execution of the predicted action,https://aclanthology.org/2024.findings-emnlp.53/,https://aclanthology.org/2024.findings-emnlp.53.pdf,20,"/scholar?cites=14690473187526084353&as_sdt=5,33&sciodt=0,33&hl=en"
GNNVerifier: Graph-based Verifier for LLM Task Planning,Y Hao; Q Wang; C Yang; Y Li; Z Zhang,2026,arXiv preprint arXiv …,"to three planning methods: Direct [26], LLM generates a complete plan in a single shot given  the user request and tool descriptions; ReAct [42], LLM alternates between reasoning and",https://arxiv.org/abs/2603.14730,https://arxiv.org/pdf/2603.14730,0,
LLM-deliberation: Evaluating LLMs with interactive multi-agent negotiation game,S Abdelnabi; A Gomaa; S Sivaprasad; L Schönherr,2023,NA,"Via a systematic zero-shot Chain-of-Thought prompting (CoT), we show that agents can  negotiate and consistently reach successful deals. We quantify the performance with multiple",https://openreview.net/forum?id=cfL8zApofK,https://openreview.net/pdf?id=cfL8zApofK,85,"/scholar?cites=11550071663328852707&as_sdt=5,33&sciodt=0,33&hl=en"
Task memory engine (tme): Enhancing state awareness for multi-step llm agent tasks,Y Ye,2025,arXiv preprint arXiv:2504.08525,"We present the Task Memory Engine (TME), a structured memory framework for LLM-based  agents that enables multi-step task planning, rollback, and preference-aware adaptation",https://arxiv.org/abs/2504.08525,https://arxiv.org/pdf/2504.08525,3,"/scholar?cites=17198976548744074368&as_sdt=5,33&sciodt=0,33&hl=en"
Drugagent: Automating ai-aided drug discovery programming through llm multi-agent collaboration,S Liu; Y Lu; S Chen; X Hu; J Zhao; Y Lu,2024,arXiv preprint arXiv …,to compare our framework with ReAct (see Appendix H for  To further assess the agent’s  reasoning and decision-making  for general agent frameworks like ReAct and ResearchAgent,https://arxiv.org/abs/2411.15692,https://arxiv.org/pdf/2411.15692,58,"/scholar?cites=9777641397389340960&as_sdt=5,33&sciodt=0,33&hl=en"
A framework for reconfigurable production line changeover task planning based on large language model,J Hou; L Yan; H Qiang,2025,Scientific Reports,"for LLM reasoning, the reasoning speed and accuracy of  LLM-based automatic changeover  task planning framework for production lines is extremely urgent, and the decision-making",https://www.nature.com/articles/s41598-025-32657-9,https://www.nature.com/articles/s41598-025-32657-9_reference.pdf,0,
Qube: Question-based belief enhancement for agentic llm reasoning,M Kim; J Kim; J Kim; S Hwang,2024,Proceedings of the 2024 …,"reasoning complexity, and in the following section, we show that this is where the reasoning  derailment errors of LLM agents  ReAct As an agentic LLM baseline for BEIR, we leverage",https://aclanthology.org/2024.emnlp-main.1193/,https://aclanthology.org/2024.emnlp-main.1193.pdf,8,"/scholar?cites=1616305880522411936&as_sdt=5,33&sciodt=0,33&hl=en"
Towards end-to-end embodied decision making via multi-modal large language model: Explorations with gpt4-vision and beyond,L Chen; Y Zhang; S Ren; H Zhao; Z Cai,2023,arXiv preprint arXiv …,", and commonsense reasoning, areas where a large language model can provide some  level of expertise. We group prior work on embodied decision-making with LLM into two main",https://arxiv.org/abs/2310.02071,https://arxiv.org/pdf/2310.02071,72,"/scholar?cites=13640334355930290631&as_sdt=5,33&sciodt=0,33&hl=en"
Multiagentbench: Evaluating the collaboration and competition of llm agents,K Zhu; H Du; Z Hong; X Yang; S Guo,2025,Proceedings of the …,"benchmark designed to evaluate LLM-based multi-agent systems across a  planning  approaches that reflect human decision-making processes: vanilla prompting, chain-of-thought",https://aclanthology.org/2025.acl-long.421/,https://aclanthology.org/2025.acl-long.421.pdf,117,"/scholar?cites=18373405712514968202&as_sdt=5,33&sciodt=0,33&hl=en"
Navcot: Boosting llm-based vision-and-language navigation via learning disentangled reasoning,B Lin; Y Nie; Z Wei; J Chen; S Ma; J Han,2025,… on Pattern Analysis …,"This paper proposes a novel strategy called Navigational Chain-of-Thought (NavCoT), where  we fulfill parameter-efficient in-domain training to enable self-guided navigational decision",https://ieeexplore.ieee.org/abstract/document/10938647/,https://arxiv.org/pdf/2403.07376?,118,"/scholar?cites=1734239329238916609&as_sdt=5,33&sciodt=0,33&hl=en"
Application of LLM agents in recruitment: a novel framework for automated resume screening,C Gan; Q Zhang; T Mori,2024,Journal of Information Processing,"This paper [9] evaluates the decision-making capabilities of LLMs in complex multi-agent  environments using a novel framework. This paper [10] introduces a novel framework, Human-",https://www.jstage.jst.go.jp/article/ipsjjip/32/0/32_881/_article/-char/ja/,https://www.jstage.jst.go.jp/article/ipsjjip/32/0/32_881/_pdf,118,"/scholar?cites=12887009399175199998&as_sdt=5,33&sciodt=0,33&hl=en"
Agile: A novel reinforcement learning framework of llm agents,P Feng; Y He; G Huang; Y Lin,2024,Advances in Neural …,"of such an LLM agent as a reinforcement learning (RL) problem, in which the LLM serves  as the  By reproducing their results with GPT-4 (ReActgpt4-prompt), we observed improved",https://proceedings.neurips.cc/paper_files/paper/2024/hash/097c514162ea7126d40671d23e12f51b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/097c514162ea7126d40671d23e12f51b-Paper-Conference.pdf,42,"/scholar?cites=15065936045489605317&as_sdt=5,33&sciodt=0,33&hl=en"
Plancraft: an evaluation dataset for planning with LLM agents,G Dagan; F Keller; A Lascarides,2024,arXiv preprint arXiv:2412.21033,"Overall, our results underscore the complexity of bridging multi-modal inputs and decision-making  in planning. We hope Plancraft aids future work in enhancing tool adaptability and",https://arxiv.org/abs/2412.21033,https://arxiv.org/pdf/2412.21033,2,"/scholar?cites=14865513942538297889&as_sdt=5,33&sciodt=0,33&hl=en"
Graph-augmented large language model agents: Current progress and future prospects,Y Liu; G Zhang; K Wang; S Li; S Pan,2025,arXiv preprint arXiv:2507.21407,"essential contextual information to support the decision-making and planning of the robotic  agent. Graphs can be used to describe the environments of various scenarios, from robotic",https://arxiv.org/abs/2507.21407,https://arxiv.org/pdf/2507.21407,22,"/scholar?cites=16014028211687096251&as_sdt=5,33&sciodt=0,33&hl=en"
"Respact: Harmonizing reasoning, speaking, and acting towards building large language model-based conversational ai agents",V Dongre; X Yang; EC Acikgoz; S Dey,2025,Proceedings of the …,"Our key contributions are as follows: • We introduce the ReSpAct,a novel framework to  dynamically integrate reasoning, decisionmaking, and conversational capabilities, building upon",https://aclanthology.org/2025.iwsds-1.7/,https://aclanthology.org/2025.iwsds-1.7.pdf,11,"/scholar?cites=10087725323501658183&as_sdt=5,33&sciodt=0,33&hl=en"
ReCAP: Recursive Context-Aware Reasoning and Planning for Large Language Model Agents,Z Zhang; T Chen; W Xu; A Pentland; J Pei,2025,arXiv preprint arXiv …,"To evaluate ReCAP, we modified SWE-agent’s [25] memory from ReAct to ReCAP, added  JSON schema and prompts for ReCAP output (see Appendix C.4, D.2), while keeping the tool",https://arxiv.org/abs/2510.23822,https://arxiv.org/pdf/2510.23822,3,"/scholar?cites=13470593892223180658&as_sdt=5,33&sciodt=0,33&hl=en"
Benchmarking llms and llm-based agents in practical vulnerability detection for code repositories,A Yildiz; SG Teo; Y Lou; Y Feng; C Wang,2025,Proceedings of the …,"We implement LLMs and ReAct Agents with various  the LLM and ReAct agent to break  down the reasoning tasks. We avoid more complex CoT instructions, as summarizing reasoning",https://aclanthology.org/2025.acl-long.1490/,https://aclanthology.org/2025.acl-long.1490.pdf,25,"/scholar?cites=11436612118852246741&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-GROP: Visually grounded robot task and motion planning with large language models,X Zhang; Y Ding; Y Hayamizu,2025,… Journal of Robotics …,"Task planning and motion planning are two of the most important problems in  LLM-GROP,  which stands for Large Language Model for Grounded RObot Task and Motion Planning, our",https://journals.sagepub.com/doi/abs/10.1177/02783649251378196,https://arxiv.org/pdf/2511.07727,3,"/scholar?cites=9024076483929542935&as_sdt=5,33&sciodt=0,33&hl=en"
Towards efficient llm grounding for embodied multi-agent collaboration,Y Zhang; S Yang; C Bai; F Wu; X Li,2025,Findings of the …,"LLM-based embodied task planning is still lacking. The challenge becomes even more  pronounced in embodied multi-agent settings, where LLMbased agents  excessive LLM queries",https://aclanthology.org/2025.findings-acl.84/,https://aclanthology.org/2025.findings-acl.84.pdf,78,"/scholar?cites=7441440662929626998&as_sdt=5,33&sciodt=0,33&hl=en"
AutoTool: Efficient tool selection for large language model agents,J Jia; Q Li,2026,Proceedings of the AAAI Conference on Artificial …,"We utilize a ReAct agent within the ScienceWorld environment to generate 322  trajectories, yielding 6014 tool invocations. Analyzing these sequences, we discover strong “Sequential",https://ojs.aaai.org/index.php/AAAI/article/view/40389,https://ojs.aaai.org/index.php/AAAI/article/view/40389/44350,3,"/scholar?cites=2658291224664167039&as_sdt=5,33&sciodt=0,33&hl=en"
InnovatorBench: Evaluating Agents' Ability to Conduct Innovative LLM Research,Y Wu; D Fu; W Si; Z Huang; M Jiang; K Li; S Xia,2025,arXiv preprint arXiv …,"assessment of agents performing Large Language Model (LLM)  To support agent operation,  we develop ResearchGym, a  ReAct agent that couples explicit reasoning with executable",https://arxiv.org/abs/2510.27598,https://arxiv.org/pdf/2510.27598,6,"/scholar?cites=9136771325366012799&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic AI for sustainable development: Leveraging large language model-enhanced agent-based modeling for complex policy strategies,J Liu; C Chu; Y Zhao; G Aoki; Z Xiao,2025,Emerging Media,Interaction Layer serves as the bridge between the ABM Core Engine and context-aware  decision-making based on LLM's reasoning capabilities. Its responsibilities include,https://journals.sagepub.com/doi/abs/10.1177/27523543251365678,https://journals.sagepub.com/doi/full/10.1177/27523543251365678,6,"/scholar?cites=15725038128621905949&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-brained gui agents: A survey,C Zhang; S He; J Qian; B Li; L Li; S Qin; Y Kang,2024,arXiv preprint arXiv …,"”, can be formally defined as: Intelligent agents  LLM-powered GUI agents bring a paradigm  shift by integrating natural language understanding, visual recognition, and decision-making",https://arxiv.org/abs/2411.18279,https://arxiv.org/pdf/2411.18279,148,"/scholar?cites=8932511150192298408&as_sdt=5,33&sciodt=0,33&hl=en"
Process reward models for llm agents: Practical framework and directions,S Choudhury,2025,arXiv preprint arXiv:2502.10325,: (1) Long-horizon decision-making: LLM agents must reason over  LLM agents: Can  we train them to plan (or deliberatively reason) with their internal models to improve decision-making,https://arxiv.org/abs/2502.10325,https://arxiv.org/pdf/2502.10325,29,"/scholar?cites=11915611226717965517&as_sdt=5,33&sciodt=0,33&hl=en"
Decentralised task planning and motion coordination for scalable multi-robot collaborative manufacturing,H Yang; W Xu; DT Pham; L Qi; M Ba,2026,Robotics and Computer-Integrated …,"This paper introduces a decentralised task planning and motion coordination (TPMC)  :  cognition, configuration, planning, and coordination. A large language model (LLM) analyses and",https://www.sciencedirect.com/science/article/pii/S0736584526000347,,1,"/scholar?cites=378067781837825632&as_sdt=5,33&sciodt=0,33&hl=en"
Civrealm: A learning and reasoning odyssey in civilization for decision-making agents,S Qi; S Chen; Y Li; X Kong; J Wang; B Yang,2024,arXiv preprint arXiv …,"complexities of multi-agent decision-making. In comparison,  for assessing decision-making  agents’ reasoning abilities at  of LLM-based agents for task planning and reasoning in (multi",https://arxiv.org/abs/2401.10568,https://arxiv.org/pdf/2401.10568,43,"/scholar?cites=4158976954333697611&as_sdt=5,33&sciodt=0,33&hl=en"
SRDrone: LLM-Driven Self-Refinement for Embodied Drone Task Planning,D Zhang; X Zhang; J Zhang; J Li; T Long,2026,IEEE Transactions …,for spatial reasoning between drones and environments. We firstly instruct the LLM to maintain  a persistent environment state representation O through heuristic chain-of-thought reason,https://ieeexplore.ieee.org/abstract/document/11397206/,,0,
"A review of prominent paradigms for llm-based agents: Tool use (including rag), planning, and feedback learning",X Li,2024,arXiv preprint arXiv:2406.05804,"2023) frame the traditional question-answering (QA) setup as a single-step decision-making  process, where the agent generates an answer in response to a question. The process",https://arxiv.org/abs/2406.05804,https://arxiv.org/pdf/2406.05804,16,"/scholar?cites=17739465334632350897&as_sdt=5,33&sciodt=0,33&hl=en"
Halo: Hierarchical autonomous logic-oriented orchestration for multi-agent llm systems,Z Hou; J Tang; Y Wang,2025,arXiv preprint arXiv:2505.13516,"Prompt design underpins how LLM agents interpret instructions and coordinate actions.  Recent  Unlike frameworks such as ReAct [11], which require a single agent to simultaneously",https://arxiv.org/abs/2505.13516,https://arxiv.org/pdf/2505.13516,17,"/scholar?cites=12354129476546150813&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on (m) llm-based gui agents,F Tang; H Xu; H Zhang; S Chen; X Wu; Y Shen,2025,arXiv preprint arXiv …,"that can better perceive and navigate visual environments, thereby enhancing knowledge  acquisition for more efficient task planning and decision-making, as shown in Figure 8. In the",https://arxiv.org/abs/2504.13865,https://arxiv.org/pdf/2504.13865,41,"/scholar?cites=8686226610490188839&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-based agents for software engineering: A survey,J Liu; K Wang; Y Chen; X Peng; Z Chen,2024,ACM Transactions on …,"on LLM-based agents for SE. We collect 124 papers and categorize them from two perspectives,  ie, the SE and agent  After task planning and code preprocessing, ICAA assigns a react-",https://dl.acm.org/doi/abs/10.1145/3796507,https://dl.acm.org/doi/pdf/10.1145/3796507,193,"/scholar?cites=10431165992050133755&as_sdt=5,33&sciodt=0,33&hl=en"
"A comprehensive survey on multi-agent cooperative decision-making: Scenarios, approaches, challenges and perspectives",W Jin; H Du; B Zhao; X Tian; B Shi; G Yang,2025,arXiv preprint arXiv …,"by existing multi-agent decision-making methods, Section 5  the prospects for multi-agent  decision-making technique, we  open-source, LLM-driven autonomous agent framework for",https://arxiv.org/abs/2503.13415,https://arxiv.org/pdf/2503.13415?,61,"/scholar?cites=10786611672589654215&as_sdt=5,33&sciodt=0,33&hl=en"
Pilotrl: Training language model agents via global planning-guided progressive reinforcement learning,K Lu; C Chen; X Wang; B Cui; Y Liu,2025,arXiv preprint arXiv …,"decisionmaking. Based on the proposed paradigm, we further put forward PilotRL, a global  planningguided training framework for LLM agents  plans when addressing agent tasks.",https://arxiv.org/abs/2508.00344,https://arxiv.org/pdf/2508.00344,4,"/scholar?cites=5843853633483904712&as_sdt=5,33&sciodt=0,33&hl=en"
Approximating human strategic reasoning with llm-enhanced recursive reasoners leveraging multi-agent hypergames,V Trencsenyi; A Mensfelt; K Stathis,2025,… on Multi-Agent Systems and Agent …,"-like reasoning and decision-making, and MABS frameworks are used to evaluate LLM  capabilities  Traditional approaches often rely on simplified agent frameworks implemented with a",https://link.springer.com/chapter/10.1007/978-3-032-16328-8_2,https://arxiv.org/pdf/2502.07443?,6,"/scholar?cites=14725776517626431762&as_sdt=5,33&sciodt=0,33&hl=en"
Proactive agent: Shifting llm agents from reactive responses to active assistance,Y Lu; S Yang; C Qian; G Chen; Q Luo; Y Wu,2024,arXiv preprint arXiv …,"decision-making. In this paper, we tackle the challenge of developing proactive agents   as an automatic evaluator of the proactiveness of LLM agents. Building on this, we develop",https://arxiv.org/abs/2410.12361,https://arxiv.org/pdf/2410.12361,55,"/scholar?cites=6395845226589845144&as_sdt=5,33&sciodt=0,33&hl=en"
MUTP-LLM: Empowering Multi-UAV Task Planning with Large Language Models.,H Yu; C Wang; Y Niu; L Wu,2025,"Guidance, Navigation, & …",", and stability of traditional planning methods? This paper introduces MUTP-LLM, a novel   the full burden of complex, step-by-step logical and temporal reasoning entirely on the LLM.",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=27374807&AN=190488893&h=axDv0oxIhv28HrZ6e3HQw4PIwmh1N87oXtKiquPYTTwKXOPsgs80bwtxYT7MnYj4PwoxT0b9BAKOsQmgYxubJw%3D%3D&crl=c,https://www.worldscientific.com/doi/pdf/10.1142/S2737480725500347,0,
DrugPilot: LLM-based parameterized reasoning agent for drug discovery,K Li; Z Wu; S Wang; J Wu; S Pan; W Hu,2025,arXiv preprint arXiv:2505.13940,"agents (eg, ReAct, LoT). Specifically, it achieves task completion rates of 98.0%, 93.5%, and  64.0% on simple, multiple, and multi-turn tasks, respectively. The code is available at: https://",https://arxiv.org/abs/2505.13940,https://arxiv.org/pdf/2505.13940?,12,"/scholar?cites=1273274999803065007&as_sdt=5,33&sciodt=0,33&hl=en"
Flowbench: Revisiting and benchmarking workflow-guided planning for llm-based agents,R Xiao; W Ma; K Wang; Y Wu; J Zhao,2024,Findings of the …,", we consider an LLM-driven agent Mθ tackling a specific downstream task. This agent Mθ is   Below we provide the inference prompt with the ReAct strategy. Notably, for both turn-level",https://aclanthology.org/2024.findings-emnlp.638/,https://aclanthology.org/2024.findings-emnlp.638.pdf,39,"/scholar?cites=17049016053377215403&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on the memory mechanism of large language model-based agents,Z Zhang; Q Dai; X Bo; C Ma; R Li; X Chen,2025,ACM Transactions on …,"them with unlimited, up-to-date, and well-founded knowledge for decision-making.   However, the relevance of these different sources of information for an agent’s decision-making is",https://dl.acm.org/doi/abs/10.1145/3748302,https://dl.acm.org/doi/full/10.1145/3748302,446,"/scholar?cites=1883524136291646848&as_sdt=5,33&sciodt=0,33&hl=en"
Se-agent: Self-evolution trajectory optimization in multi-step reasoning with llm-based agents,J Lin; Y Guo; Y Han; S Hu; Z Ni; L Wang,2025,arXiv preprint arXiv …,"[44] and ReAct [8] enhance  agents to iteratively refine their reasoning through self-critique.  While these methods show promise, our work introduces a novel approach within the ReAct",https://arxiv.org/abs/2508.02085,https://arxiv.org/pdf/2508.02085?,30,"/scholar?cites=11748315261584863326&as_sdt=5,33&sciodt=0,33&hl=en"
D2: An LLM agent driving end-to-end visual AI modeling in energy platforms,Y Li; Q Zhao; M Hou; Q Bai; X Zou; C Xie; C Shu; B Ma,2025,Energy and AI,"This study presents X-AI, a domain-native, agent-driven, and end-to-end modeling platform  developed to support digital transformation in the energy sector. X-AI integrates advanced",https://www.sciencedirect.com/science/article/pii/S2666546825001144,https://www.sciencedirect.com/science/article/pii/S2666546825001144,4,"/scholar?cites=10221402193605431724&as_sdt=5,33&sciodt=0,33&hl=en"
Tree of thoughts: Deliberate problem solving with large language models,S Yao; D Yu; J Zhao; I Shafran,2023,Advances in neural …,"language model inference, “Tree of Thoughts” (ToT), which generalizes over the popular “Chain  of Thought deliberate decision making by considering multiple different reasoning paths",https://proceedings.neurips.cc/paper/2023/hash/271db9922b8d1f4dd7aaef84ed5ac703-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/271db9922b8d1f4dd7aaef84ed5ac703-Paper-Conference.pdf,6241,"/scholar?cites=4359362721511170604&as_sdt=5,33&sciodt=0,33&hl=en"
LLM multi-agent systems: Challenges and open problems,S Han; Q Zhang; W Jin; Z Xu,2024,arXiv preprint arXiv:2402.03578,"Our study has illuminated challenges that need to be addressed to harness the power of  multi-agent systems better, including optimizing task planning, managing complex context",https://arxiv.org/abs/2402.03578,https://arxiv.org/pdf/2402.03578,262,"/scholar?cites=1062942653179028763&as_sdt=5,33&sciodt=0,33&hl=en"
Brain-Inspired Graph Multi-Agent Systems for LLM Reasoning,G Hao; Y Dai; X Qin; S Yu,2026,arXiv preprint arXiv:2603.15371,"that scaling model-level reasoning alone is insufficient. Inspired  -Agent Systems (BIGMAS),  in which specialized LLM agents  existing multi-agent baselines including ReAct and Tree of",https://arxiv.org/abs/2603.15371,https://arxiv.org/pdf/2603.15371,0,
MASTER: A multi-agent system with LLM specialized MCTS,B Gan; Y Zhao; T Zhang; J Huang; L Yusu,2025,Proceedings of the …,agent recruitment and communication through LLM specialized MCTS. This system  autonomously adjusts the number of agents  ReAct and Reflexion are well-known methods in the,https://aclanthology.org/2025.naacl-long.476/,https://aclanthology.org/2025.naacl-long.476.pdf,21,"/scholar?cites=5701643523435388614&as_sdt=5,33&sciodt=0,33&hl=en"
Llm harmony: Multi-agent communication for problem solving,S Rasal,2024,arXiv preprint arXiv:2401.01312,challenges such as reasoning and problemsolving. Traditional techniques like chain-of-thought  prompting necessitate explicit human guidance. This paper introduces a novel multi-,https://arxiv.org/abs/2401.01312,https://arxiv.org/pdf/2401.01312,48,"/scholar?cites=11510423689847668854&as_sdt=5,33&sciodt=0,33&hl=en"
Perspectives: LLM agents reshaping the foundation of geotechnical problem-solving,S Wu; C Shi; YF Leung; Y Otake; C Konishi; M Zhou,2025,Geodata and AI,This paper explores the transformative potential of Large Language Model (LLM)-based  agentic artificial intelligence (AI) in addressing longstanding challenges in geotechnical,https://www.sciencedirect.com/science/article/pii/S3050483X25000358,https://www.sciencedirect.com/science/article/pii/S3050483X25000358,8,"/scholar?cites=16190897137189685383&as_sdt=5,33&sciodt=0,33&hl=en"
Agentops: Enabling observability of llm agents,L Dong; Q Lu; L Zhu,2024,arXiv preprint arXiv:2411.05285,"Current FM-based autonomous agents approaches delegate decision-making to the  agents, determining when and what actions to perform based on previous tasks and automatic/",https://arxiv.org/abs/2411.05285,https://arxiv.org/pdf/2411.05285?,35,"/scholar?cites=4672540737788735931&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating llm-based agents for multi-turn conversations: A survey,S Guan; J Wang; J Bian; B Zhu; JG Lou,2026,ACM Transactions on …,"collectively empower LLM-based agents to refine their decision-making capabilities, adapt to   structured multi-path reasoning to enable adaptive and reliable decision-making progress.",https://dl.acm.org/doi/abs/10.1145/3793671,https://dl.acm.org/doi/pdf/10.1145/3793671,32,"/scholar?cites=8185088439609622524&as_sdt=5,33&sciodt=0,33&hl=en"
Ai agent for education: von neumann multi-agent system framework,YH Jiang; R Li; Y Zhou; C Qi; H Hu; Y Wei,2024,arXiv preprint arXiv …,"reflection in LLM, AI Agents can utilize LLM as  LLM, facilitating more effective interaction  of AI Agents with their environment. ReAct delineates clear cognitive steps, guiding AI Agents to",https://arxiv.org/abs/2501.00083,https://arxiv.org/pdf/2501.00083,33,"/scholar?cites=10142686345757318236&as_sdt=5,33&sciodt=0,33&hl=en"
