title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Arc prize 2024: Technical report,F Chollet; M Knoop; G Kamradt; B Landers,2024,arXiv preprint arXiv …,"A variant of TTT involves searching in the latent space of an LLM  will be the primary technique  for LLM-based AI systems to  production systems compared to program synthesis, so we",https://arxiv.org/abs/2412.04604,https://arxiv.org/pdf/2412.04604?,130,"/scholar?cites=14710774172880054414&as_sdt=5,33&sciodt=0,33&hl=en"
Alignvlm: Bridging vision and language latent spaces for multimodal understanding,; N Chapados; Y Bengio; E Hoque; C Pal,2025,Second Workshop on …,"LLM text embeddings, our approach leverages the linguistic priors already encoded in  the LLM This ensures that the resulting visual features lie within the convex hull of the LLM’s",https://openreview.net/forum?id=hnQeoY6NRU,https://openreview.net/pdf?id=hnQeoY6NRU,13,"/scholar?cites=15232207643548138983&as_sdt=5,33&sciodt=0,33&hl=en"
"An Explainable AI framework for Parkinson's disease prediction using XGBoost, SHAP, and large Language model integration",A Biswas; P Pal; S Bhattacharjee; S Debnath,2025,Proceedings of the 12th …,We added a LLM based natural language processing based outcome. Gokul et al.[15] provided  an detailed AI-based machine learning and deep learning method to predict Parkinson’s,https://dl.acm.org/doi/abs/10.1145/3777555.3777558,https://dl.acm.org/doi/full/10.1145/3777555.3777558,1,"/scholar?cites=10062584671051215190&as_sdt=5,33&sciodt=0,33&hl=en"
Can External Validation Tools Improve Annotation Quality for LLM-as-a-Judge?,A Findeis; F Weers; G Yin; K Ye; R Pang,2025,Proceedings of the …,"Our system uses web-search and code execution to ground itself based on external  validation, independent of the LLM’s internal knowledge and biases. We provide extensive",https://aclanthology.org/2025.acl-long.779/,https://aclanthology.org/2025.acl-long.779.pdf,5,"/scholar?cites=6552432243061991914&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model for vulnerability detection and repair: Literature review and the road ahead,X Zhou; S Cao; X Sun; D Lo,2025,ACM Transactions on Software …,"The term Large Language Model was introduced to distinguish language models based  on  In this paper, we adopt the LLM scope division and taxonomy introduced by Pan et al. [73]",https://dl.acm.org/doi/abs/10.1145/3708522,https://dl.acm.org/doi/full/10.1145/3708522,210,"/scholar?cites=15219552452745745549&as_sdt=5,33&sciodt=0,33&hl=en"
Automatic model selection with large language models for reasoning,J Zhao; Y Xie; K Kawaguchi; J He,2023,Findings of the …,"an LLM for model selection. We evaluate our method across eight reasoning tasks, with CoT  and PAL  Specifically, we provide the LLM with two distinct reasoning solutions in a multiple-",https://aclanthology.org/2023.findings-emnlp.55/,https://aclanthology.org/2023.findings-emnlp.55.pdf,58,"/scholar?cites=15598342003846273152&as_sdt=5,33&sciodt=0,33&hl=en"
Mas-gpt: Training llms to build llm-based multi-agent systems,R Ye; S Tang; R Ge; Y Du; Z Yin; S Chen,2025,arXiv preprint arXiv …,"We employ an LLM-based data synthesis method, where an advanced LLM adjusts agents’  definitions within the MAS based on the query and the previously selected MAS. The LLM is",https://arxiv.org/abs/2503.03686,https://arxiv.org/pdf/2503.03686,44,"/scholar?cites=3100370313557490096&as_sdt=5,33&sciodt=0,33&hl=en"
Mem-pal: Towards memory-based personalized dialogue assistants for long-term user-agent interaction,Z Huang; Q Dai; G Wu; X Wu; X Li; T Ge,2026,Proceedings of the …,", LLM-based data synthesis pipeline that incorporates verification and refinement procedures,  resulting in a PAL- As shown in Figure 1, PAL-Set captures realistic long-term interaction",https://ojs.aaai.org/index.php/AAAI/article/view/40385,https://ojs.aaai.org/index.php/AAAI/article/view/40385/44346,6,"/scholar?cites=2581483868275645345&as_sdt=5,33&sciodt=0,33&hl=en"
Discovering symbolic cognitive models from human and animal behavior,PS Castro; N Tomasev; A Anand; N Sharma,2025,bioRxiv,"Broadly, this work demonstrates the potential of LLM-guided program synthesis for discovering  novel models of human and animal behavior. There are exciting opportunities to apply",https://www.biorxiv.org/content/10.1101/2025.02.05.636732.abstract,https://www.biorxiv.org/content/10.1101/2025.02.05.636732.full,25,"/scholar?cites=1196905313018971467&as_sdt=5,33&sciodt=0,33&hl=en"
Opening the ai black box: program synthesis via mechanistic interpretability,EJ Michaud; I Liao; V Lad; Z Liu; A Mudide,2024,arXiv preprint arXiv …,"We compare MIPS against program synthesis with the large language model GPT-4 Turbo,  prompted with a “chain-ofthought” approach. It begins with the user providing a task, followed",https://arxiv.org/abs/2402.05110,https://arxiv.org/pdf/2402.05110,23,"/scholar?cites=12677661013377766388&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-I: LLMs are naturally interleaved multimodal creators,Z Guo; F Zhang; K Jia; T Jin,2025,arXiv preprint arXiv:2509.13642,"LLM or MLLM agent to intelligently orchestrate a diverse toolkit of specialized visual tools,  including online image search, diffusion-based generation, code execution, and  from LLM and",https://arxiv.org/abs/2509.13642,https://arxiv.org/pdf/2509.13642,4,"/scholar?cites=1207944012460927331&as_sdt=5,33&sciodt=0,33&hl=en"
Agentrewardbench: Evaluating automatic evaluations of web agent trajectories,; A Zambrano; K Stańczak; P Shaw; CJ Pal,2025,arXiv preprint arXiv …,"BENCH, the first benchmark to assess the effectiveness of LLM judges for evaluating web  agents.  Using our benchmark, we evaluate 12 LLM judges and find that no single LLM excels",https://arxiv.org/abs/2504.08942,https://arxiv.org/pdf/2504.08942,24,"/scholar?cites=18439023122215294338&as_sdt=5,33&sciodt=0,33&hl=en"
Dart-llm: Dependency-aware multi-robot task decomposition and execution using large language models,Y Wang; R Xiao; JYL Kasahara; R Yajima,2024,arXiv preprint arXiv …,"While the SMART-LLM baseline achieved reasonable SR scores with DeepSeek-r1, its low   applications where code execution is essential. Overall, the DART-LLM system showed",https://arxiv.org/abs/2411.09022,https://arxiv.org/pdf/2411.09022,32,"/scholar?cites=14452034518572987856&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic framework for programmatic crystal structure generation using a fine-tuned worker–supervisor large language model,V Baibakova; A Serov,2026,Energy and AI,into valid crystallographic structures using a compact LLM fine-tuned with low-rank  the  LLM’s capacity for crystallographic inference. The supervisor Claude LLM evaluates the outputs,https://www.sciencedirect.com/science/article/pii/S2666546826000364,https://www.sciencedirect.com/science/article/pii/S2666546826000364,0,
On the tool manipulation capability of open-source large language models,Q Xu; F Hong; B Li; C Hu; Z Chen; J Zhang,2023,arXiv preprint arXiv …,"Our work establishes a strong connection to the LLM-driven program synthesis. In  contrast to the conventional rule-based code generation in popular compilation frameworks [35],",https://arxiv.org/abs/2305.16504,https://arxiv.org/pdf/2305.16504,160,"/scholar?cites=11305894605163005023&as_sdt=5,33&sciodt=0,33&hl=en"
ChatGPT's scorecard after the performance in a series of tests conducted at the multi-country level: A pattern of responses of generative artificial intelligence or large …,M Bhattacharya; S Pal; S Chatterjee,2024,Current Research in …,"Recently, researchers have shown concern about the ChatGPT-derived answers. Here, we  conducted a series of tests using ChatGPT by individual researcher at multi-country level to",https://www.sciencedirect.com/science/article/pii/S2590262824000200,https://www.sciencedirect.com/science/article/pii/S2590262824000200,9,"/scholar?cites=4093299383290430914&as_sdt=5,33&sciodt=0,33&hl=en"
Lilo: Learning interpretable libraries by compressing and documenting code,G Grand; L Wong; M Bowers; TX Olausson,2023,arXiv preprint arXiv …,"LILO combines LLM-guided program synthesis with recent algorithmic advances in  We  evaluate LILO on three inductive program synthesis benchmarks for string editing, scene",https://arxiv.org/abs/2310.19791,https://arxiv.org/pdf/2310.19791,30,"/scholar?cites=13932515265575934055&as_sdt=5,33&sciodt=0,33&hl=en"
Llm adoption trends and associated risks,Z Schillaci,2024,Large Language Models in Cybersecurity: Threats …,"The continual and accelerated integration of LLM technology poses many risks for individual   , agentic or otherwise, access to arbitrary code execution in a public-facing application",https://link.springer.com/chapter/10.1007/978-3-031-54827-7_13,https://link.springer.com/content/pdf/10.1007/978-3-031-54827-7_13.pdf,24,"/scholar?cites=18140952462968469982&as_sdt=5,33&sciodt=0,33&hl=en"
Litllm: A toolkit for scientific literature review,; KDJ Dvijotham; J Stanley; L Charlin; C Pal,2024,arXiv preprint arXiv …,"We include this sentence-based planning in the LLM generator as part of this  LLM using  GPT-3.5-turbo and GPT-4 model. At the same time, our modular pipeline allows using any LLM (",https://arxiv.org/abs/2402.01788,https://arxiv.org/pdf/2402.01788,92,"/scholar?cites=16577226229343297134&as_sdt=5,33&sciodt=0,33&hl=en"
Tackling Ambiguity in User Intent for LLM-based Network Configuration Synthesis,R Mondal; N Bjorner; T Millstein; A Tang,2025,Proceedings of the 24th …,While LLM technology for program synthesis is dramatically  even if an LLM can perform  program synthesis perfectly: the  only 32% of the LLM-proposed resolutions were considered,https://dl.acm.org/doi/abs/10.1145/3772356.3772402,https://dl.acm.org/doi/pdf/10.1145/3772356.3772402,1,"/scholar?cites=260080879991500823&as_sdt=5,33&sciodt=0,33&hl=en"
Gorilla: Large language model connected with massive apis,SG Patil; T Zhang; X Wang,2024,Advances in Neural …,"Program Synthesis Harnessing LLMs for program synthesis  Inductive program synthesis,  where a program is synthesized  To trace which API in the dataset is the LLM calling, we adopt",https://proceedings.neurips.cc/paper_files/paper/2024/hash/e4c61f578ff07830f5c37378dd3ecb0d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/e4c61f578ff07830f5c37378dd3ecb0d-Paper-Conference.pdf,1050,"/scholar?cites=4215779946010434108&as_sdt=5,33&sciodt=0,33&hl=en"
Llms for literature review: Are we there yet?,; KDJ Dvijotham; J Stanley; L Charlin; C Pal,2024,arXiv e …,"strategy that first uses an LLM to extract meaningful keywords  providing insights into the  LLM's decision-making process. In  To evaluate different LLM-based literature review methods,",https://ui.adsabs.harvard.edu/abs/2024arXiv241215249A/abstract,,9,"/scholar?cites=16719406679053618727&as_sdt=5,33&sciodt=0,33&hl=en"
Smaug: Fixing failure modes of preference optimisation with dpo-positive,A Pal; D Karkhanis; S Dooley; M Roberts,2024,arXiv preprint arXiv …,"We have an initial LLM πref that parameterises a distribution πref(y|x). Often, we initialise  πref as an LLM that has undergone supervised fine-tuning (SFT) to improve performance on",https://arxiv.org/abs/2402.13228,https://arxiv.org/pdf/2402.13228,234,"/scholar?cites=8099830825496525448&as_sdt=5,33&sciodt=0,33&hl=en"
Incentivizing Agentic Reasoning in LLM Judges via Tool-Integrated Reinforcement Learning,R Xu; J Chen; J Ye; Y Wu; J Yan; C Yang,2025,arXiv preprint arXiv …,"However, most LLM judges operate solely on intrinsic text-based reasoning, limiting their   an end-to-end RL framework for training LLM judges that integrates a code executor for precise",https://arxiv.org/abs/2510.23038,https://arxiv.org/pdf/2510.23038,5,"/scholar?cites=18085606667674975693&as_sdt=5,33&sciodt=0,33&hl=en"
MapBot: A Multi-Modal Agent for Geospatial Analysis,M Weiss; N Rahaman; C Pal,2025,… of the 24th International Conference on …,MapBot bridges this gap by integrating a Large Language Model (LLM) with state-of-the-art  vision models in an agentic framework. The core of MapBot is a frontier LLM. The,https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p3059.pdf,https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p3059.pdf,2,"/scholar?cites=13076139374394683955&as_sdt=5,33&sciodt=0,33&hl=en"
ChatGPT or LLMs can provide treatment suggestions for critical patients with antibiotic-resistant infections: a next-generation revolution for medical science?,C Chakraborty; S Pal; M Bhattacharya,2024,International Journal of …,"However, in that case, generative AI-based ChatGPT or other LLM should provide accurate   AI, LLM, or next-generation tailor-made models so that they can utilize and benefit from them.",https://journals.lww.com/international-journal-of-surgery/fulltext/2024/03000/chatgpt_or_llms_can_provide_treatment_suggestions.63.aspx,https://journals.lww.com/international-journal-of-surgery/fulltext/2024/03000/chatgpt_or_llms_can_provide_treatment_suggestions.63.aspx,16,"/scholar?cites=10655616522502949397&as_sdt=5,33&sciodt=0,33&hl=en"
QFMTS: generating query-focused summaries over multi-table inputs,W Zhang; V Pal; JH Huang; E Kanoulas,2024,arXiv preprint arXiv …,"This enhances the LLM’s reasoning ability. Lastly, we instruct the LLM to synthesize the query   In the second phase, we prompt the LLM to synthesize a comprehensive summary based",https://arxiv.org/abs/2405.05109,https://arxiv.org/pdf/2405.05109?,13,"/scholar?cites=15985987423017055598&as_sdt=5,33&sciodt=0,33&hl=en"
LEARN: knowledge adaptation from large language model to recommendation for practical industrial application,J Jia; Y Wang; Y Li; H Chen; X Bai; Z Liu,2025,Proceedings of the …,• We propose the CEX and PAL modules to solve the catastrophic forgetting of open-world  knowledge in LLM and take the recommendation task to bridge the domain gap between open,https://ojs.aaai.org/index.php/AAAI/article/view/33291,https://ojs.aaai.org/index.php/AAAI/article/download/33291/35446,32,"/scholar?cites=14278028126814153874&as_sdt=5,33&sciodt=0,33&hl=en"
Fill in the blank: Exploring and enhancing llm capabilities for backward reasoning in math word problems,A Deb; N Oza; S Singla; D Khandelwal; D Garg,2023,arXiv preprint arXiv …,", PAL does quite badly on this task, likely because the LLM is not  LLM as a forward verifier.  The best-performing model is PAL+Tools, significantly improving accuracy over both PAL and",https://arxiv.org/abs/2310.01991,https://arxiv.org/pdf/2310.01991,16,"/scholar?cites=15364179068116096669&as_sdt=5,33&sciodt=0,33&hl=en"
ThreatFinderAI: Automated threat modeling applied to LLM system integration,J Von der Assen; A Huertas; J Sharif,2024,… on Network and …,"Large Language Models (LLMs) pose risks such as spear phishing, code injections, and  remote code execution. Conventional threat modeling, used in secure software development,",https://ieeexplore.ieee.org/abstract/document/10814632/,https://opendl.ifip-tc6.org/db/conf/cnsm/cnsm2024/1571048380.pdf,8,"/scholar?cites=15785337518228067406&as_sdt=5,33&sciodt=0,33&hl=en"
Llm agents can autonomously exploit one-day vulnerabilities,R Fang; R Bindu; A Gupta; D Kang,2024,arXiv preprint arXiv:2404.08144,ACE stands for arbitrary code execution and RCE stands for remote code execution. Further   community and LLM providers to think carefully about how to integrate LLM agents in,https://arxiv.org/abs/2404.08144,https://arxiv.org/pdf/2404.08144?,170,"/scholar?cites=7018314532557140475&as_sdt=5,33&sciodt=0,33&hl=en"
Livecodebench: Holistic and contamination free evaluation of large language models for code,N Jain; K Han; A Gu; WD Li; F Yan; T Zhang,2024,arXiv preprint arXiv …,", namely self-repair, code execution, and a newly introduced test output prediction task.  ,  we also collect it and provide it to the LLM in the STDIN format. Since the hidden tests are not",https://arxiv.org/abs/2403.07974,https://arxiv.org/pdf/2403.07974?,1231,"/scholar?cites=9951153257198501155&as_sdt=5,33&sciodt=0,33&hl=en"
Simple action model: Enabling llm to sequential function calling tool chain,RS Sen; M Amalkrishna; R Prithviraj,2024,… on Advancement in …,PAL gives the LLM model extra access to run the code directly into the environment [9].  This approach is suitable for building OpenAPI to function calling toolchain system [6].,https://ieeexplore.ieee.org/abstract/document/10893677/,,3,"/scholar?cites=7235188232347762392&as_sdt=5,33&sciodt=0,33&hl=en"
h4rm3l: A language for composable jailbreak attack synthesis,MKB Doumbouya; A Nandi; G Poesia,2024,arXiv preprint arXiv …,"leverage program synthesis methods to automate this process, finding programs that maximize  ASR. To this end, we employ an iterative LLM-based few-shot h4rm3l program synthesis",https://arxiv.org/abs/2408.04811,https://arxiv.org/pdf/2408.04811?,15,"/scholar?cites=4593459858989806501&as_sdt=5,33&sciodt=0,33&hl=en"
Codesift: An llm-based reference-less framework for automatic code validation,P Aggarwal; O Chatterjee; T Dai,2024,2024 IEEE 17th …,LLM to assess the semantic similarity between the code-func and the task description. The  LLM is  a difference analysis by instructing the same LLM model to identify and examine any,https://ieeexplore.ieee.org/abstract/document/10643933/,https://arxiv.org/pdf/2408.15630,9,"/scholar?cites=9170450279678961536&as_sdt=5,33&sciodt=0,33&hl=en"
From llm reasoning to autonomous ai agents: A comprehensive review,MA Ferrag; N Tihanyi; M Debbah,2025,arXiv preprint arXiv:2504.19678,"• We propose a taxonomy of approximately 60 LLM and AI-agent benchmarks, including  general and academic knowledge reasoning, mathematical problem solving, code generation",https://arxiv.org/abs/2504.19678,https://arxiv.org/pdf/2504.19678?,166,"/scholar?cites=18364990593051905415&as_sdt=5,33&sciodt=0,33&hl=en"
Llmphy: Complex physical reasoning using large language models and world models,A Cherian; R Corcodel; S Jain; D Romeres,2024,arXiv preprint arXiv …,"To solve this task, we propose LLMPhy, a black-box optimization setup combining an  LLM with a physics engine that leverages the program synthesis abilities of the LLM to",https://arxiv.org/abs/2411.08027,https://arxiv.org/pdf/2411.08027,30,"/scholar?cites=16326821013267011826&as_sdt=5,33&sciodt=0,33&hl=en"
Medical large language model benchmarks should prioritize construct validity,A Alaa; T Hartvigsen; N Golchini; S Dutta,2025,arXiv preprint arXiv …,"medical LLM  LLM benchmarks and such psychological tests, and explain how methods  for quantitative assessment of the validity of psychological tests can be applied to medical LLM",https://arxiv.org/abs/2503.10694,https://arxiv.org/pdf/2503.10694?,27,"/scholar?cites=8747063730116545171&as_sdt=5,33&sciodt=0,33&hl=en"
Can we automatize scientific discovery in the cognitive sciences?,AK Jagadish; M Rmus; K Witte; M Mathony,2026,arXiv preprint arXiv …,"are directly sampled from an LLM. High-fidelity behavioral  models is replaced by LLM-based  program synthesis, which  of conceptual yield evaluated by an LLM-critic. By enabling a fast",https://arxiv.org/abs/2603.20988,,0,
Large language model for humanoid cognition in proactive human-robot collaboration,S Li; Z Wang; Z Yan; Y Gao; H Jiang,2024,2024 IEEE 20th …,"Lastly, the LLM-based robot low-code execution should focus on specific manufacturing  tasks such as drilling, welding, grinding, and so on. The robotic simulation should incorporate a",https://ieeexplore.ieee.org/abstract/document/10711379/,,8,"/scholar?cites=12867920205680526568&as_sdt=5,33&sciodt=0,33&hl=en"
AI-Driven Panic Detection and Alert System Using Smartwatch and LLM Model,B Pal; A Gupta; S Paul,2024,2024 Eighth International …,"Technologically, most existing systems cannot detect distress autonomously through pattern  recognition, further compounding the challenge of providing timely help. This research",https://ieeexplore.ieee.org/abstract/document/10984154/,https://www.researchgate.net/profile/Balaram-Pal/publication/391615683_AI-Driven_Panic_Detection_and_Alert_System_Using_Smartwatch_and_LLM_Model/links/683aaadbd1054b0207f88e02/AI-Driven-Panic-Detection-and-Alert-System-Using-Smartwatch-and-LLM-Model.pdf,2,"/scholar?cites=12243959080068963276&as_sdt=5,33&sciodt=0,33&hl=en"
Infherno: End-to-end Agent-based FHIR Resource Synthesis from Free-form Clinical Notes,J Frei; N Feldhus; L Raithel; R Roller,2026,Proceedings of the …,"As those solutions frequently suffer from limited generalizability and structural inconformity,  we propose an end-to-end framework powered by LLM agents, code execution, and",https://aclanthology.org/2026.eacl-demo.13/,https://aclanthology.org/2026.eacl-demo.13.pdf,1,"/scholar?cites=15747057892708505259&as_sdt=5,33&sciodt=0,33&hl=en"
"LitLLMs, LLMs for literature review: Are we there yet?",; KD Dvijotham; J Stanley; L Charlin; C Pal,2024,arXiv preprint arXiv …,"strategy that first uses an LLM to extract meaningful keywords  while providing insights  into the LLM’s decision-making  To evaluate different LLM-based literature review methods,",https://arxiv.org/abs/2412.15249,https://arxiv.org/pdf/2412.15249,27,"/scholar?cites=14659888121989750434&as_sdt=5,33&sciodt=0,33&hl=en"
Pal: Proxy-guided black-box attack on large language models,C Sitawarin; N Mu; D Wagner; A Araujo,2024,arXiv preprint arXiv:2402.09674,"It is the first practical token-level optimization attack against real-world LLM APIs. This attack   the target LLM. Second, we use a new loss function specifically designed for real-world LLM",https://arxiv.org/abs/2402.09674,https://arxiv.org/pdf/2402.09674,83,"/scholar?cites=12797912126879749364&as_sdt=5,33&sciodt=0,33&hl=en"
Human vs machine: An automated machine-generated text detection approach,U Jawaid; R Roy; P Pal; S Debnath; D Das,2024,Proceedings of the …,a human or an LLM-integrated ChatBot. The main objective of this paper is to identify a  text whether it is written by a human or it is generated by some LLM integrated ChatBot (machine-,https://aclanthology.org/2024.icon-1.24/,https://aclanthology.org/2024.icon-1.24.pdf,3,"/scholar?cites=17446299674092591400&as_sdt=5,33&sciodt=0,33&hl=en"
Reducing hallucinations in language model-based sparql query generation using post-generation memory retrieval,A Sharma; C Pal; A Zouaq,2026,Findings of the Association for …,"We propose PGMR (Post-Generation Memory Retrieval), a modular framework where the  LLM produces an intermediate query using natural language placeholders for URIs, and a non-",https://aclanthology.org/2026.findings-eacl.243/,https://aclanthology.org/2026.findings-eacl.243.pdf,8,"/scholar?cites=1115578627743010342&as_sdt=5,33&sciodt=0,33&hl=en"
Cellagent: An llm-driven multi-agent framework for automated single-cell data analysis,Y Xiao; J Liu; Y Zheng; X Xie; J Hao; M Li,2024,arXiv preprint arXiv …,"tools, thereby mitigating code execution failures. If execution exceptions are detected,  CellAgent will request Executor to resolve the issue until successful code execution is achieved.",https://arxiv.org/abs/2407.09811,https://arxiv.org/pdf/2407.09811,79,"/scholar?cites=17975972937045939146&as_sdt=5,33&sciodt=0,33&hl=en"
Empowering hardware security with llm: The development of a vulnerable hardware database,D Saha; K Yahyaei; SK Saha,2024,… Security and Trust …,SecRT-LLM framework efficiently generates a new dataset of vulnerable designs using LLM   our proposed SecRT-LLM framework that seamlessly integrates LLM into two security tasks:,https://ieeexplore.ieee.org/abstract/document/10545393/,https://www.researchgate.net/profile/Dipayan-Saha/publication/381234667_Empowering_Hardware_Security_with_LLM_The_Development_of_a_Vulnerable_Hardware_Database/links/675936c2138b414414d56fcb/Empowering-Hardware-Security-with-LLM-The-Development-of-a-Vulnerable-Hardware-Database.pdf,45,"/scholar?cites=12501632008328198787&as_sdt=5,33&sciodt=0,33&hl=en"
From Scores to Steps: Diagnosing and Improving LLM Performance in Evidence-Based Medical Calculations,B Wang; I Xia; Y Zhang; J Wang; F Ouyang,2025,Proceedings of the …,"Code We compare variants with and without code execution. In place of code generation,  the model is asked to produce chain-of-thought reasoning to calculate the requested value.",https://aclanthology.org/2025.emnlp-main.548/,https://aclanthology.org/2025.emnlp-main.548.pdf,4,"/scholar?cites=14289145447751701352&as_sdt=5,33&sciodt=0,33&hl=en"
Agentspec: Customizable runtime enforcement for safe and reliable llm agents,H Wang; CM Poskitt; J Sun,2025,arXiv preprint arXiv:2503.18666,"enforcing runtime constraints on LLM agents. With AgentSpec,  domains, including code  execution, embodied agents, and  and scalable solution for enforcing LLM agent safety across",https://arxiv.org/abs/2503.18666,https://arxiv.org/pdf/2503.18666,37,"/scholar?cites=1384145952517885115&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based processor verification: A case study for neuromorphic processor,C Xiao; Y Deng; Z Yang; R Chen,2024,"… , Automation & Test …",the DSA verification using the proposed LLM-based workflow consisting of test  LLM to  demonstrate our claim. The experimental results show that the code coverage based on the LLM,https://ieeexplore.ieee.org/abstract/document/10546707/,https://past.date-conference.com/proceedings-archive/2024/DATA/204_pdf_upload.pdf,23,"/scholar?cites=12990255595859068790&as_sdt=5,33&sciodt=0,33&hl=en"
Automated risk stratification in localized prostate cancer using an AI-assisted framework.,; DS Childs; J Orme; C Baral; N Agarwal; SK Pal,2025,NA,framework utilizing a combination of large language model (LLM) and rule-based  The  state-of-the-art LLM – GPT4 – was utilized using a structured zeroshot prompt to extract,https://ascopubs.org/doi/abs/10.1200/JCO.2025.43.5_suppl.341,,3,"/scholar?cites=17887454049290216552&as_sdt=5,33&sciodt=0,33&hl=en"
Not what you've signed up for: Compromising real-world llm-integrated applications with indirect prompt injection,K Greshake; S Abdelnabi; S Mishra; C Endres,2023,Proceedings of the 16th …,"We show that LLM-Integrated Applications blur the line  , without a direct interface) exploit  LLM-integrated applications by  can act as arbitrary code execution, manipulate the application’",https://dl.acm.org/doi/abs/10.1145/3605764.3623985,https://dl.acm.org/doi/pdf/10.1145/3605764.3623985,1224,"/scholar?cites=2814262351325232438&as_sdt=5,33&sciodt=0,33&hl=en"
Large language models must be taught to know what they don't know,; N Gruver; M Roberts; K Collins; A Pal,2024,Advances in …,"We also investigate the mechanisms that enable reliable LLM uncertainty estimation, finding  that many models can be used as general-purpose uncertainty estimators, applicable not",https://proceedings.neurips.cc/paper_files/paper/2024/hash/9c20f16b05f5e5e70fa07e2a4364b80e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/9c20f16b05f5e5e70fa07e2a4364b80e-Paper-Conference.pdf,108,"/scholar?cites=7797428216273551418&as_sdt=5,33&sciodt=0,33&hl=en"
LongDA: Benchmarking LLM Agents for Long-Document Data Analysis,Y Li; Z Zhang; T Ma; Z Wang; K Murugesan,2026,arXiv preprint arXiv …,The coding agent follows an iterative ReAct loop in which the LLM interleaves tool calls  for document navigation and Python code execution for numerical computation. This design,https://arxiv.org/abs/2601.02598,https://arxiv.org/pdf/2601.02598,2,"/scholar?cites=15196915738342825417&as_sdt=5,33&sciodt=0,33&hl=en"
Codecrash: Stress testing llm reasoning under structural and semantic perturbations,MH Lam; C Wang; J Huang; MR Lyu,2025,arXiv e-prints,"In this paper, we present CodeCrash, a unified benchmark that evaluates LLM robustness   critical robustness issues of LLMs in code execution and understanding. Additionally, we",https://ui.adsabs.harvard.edu/abs/2025arXiv250414119L/abstract,,7,"/scholar?cites=10060387159771661166&as_sdt=5,33&sciodt=0,33&hl=en"
Disagreement as Data: Reasoning Trace Analytics in Multi-Agent Systems,; B Shahrokhian; S Simon; A Keramati; S Pal,2026,arXiv preprint arXiv …,"traces generated by large language model (LLM) agents,  We apply cosine similarity to  LLM reasoning traces to  segments, we show that LLM agents’ semantic reasoning similarity",https://arxiv.org/abs/2601.12618,https://arxiv.org/pdf/2601.12618,0,
Redcode: Risky code execution and generation benchmark for code agents,C Guo; X Liu; C Xie; A Zhou; Y Zeng,2024,Advances in …,We evaluate 3 types of agents with a total of 19 LLM-based code agents under different  RedCode scenarios. We highlight the following findings from our evaluations: (1) Safety risks,https://proceedings.neurips.cc/paper_files/paper/2024/hash/bfd082c452dffb450d5a5202b0419205-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/bfd082c452dffb450d5a5202b0419205-Paper-Datasets_and_Benchmarks_Track.pdf,66,"/scholar?cites=8000356619208519710&as_sdt=5,33&sciodt=0,33&hl=en"
Comparative Evaluation of a Medical Large Language Model in Answering Real-World Radiation Oncology Questions: Multicenter Observational Study,F Dennstädt; M Schmerder; E Riggenbach,2025,Journal of Medical …,", as well as the LLM Llama3-OpenBioLLM-70B (Ankit Pal and Malaikannan Sankarasubbu).   responses were from an expert or the LLM (recognizability). Comparisons between clinical",https://www.jmir.org/2025/1/e69752/,https://www.jmir.org/2025/1/e69752/,5,"/scholar?cites=1920552901193957314&as_sdt=5,33&sciodt=0,33&hl=en"
A survey of llm-based agents in medicine: How far are we from baymax?,W Wang; Z Ma; Z Wang; C Wu; J Ji,2025,Findings of the …,"prominence in current LLM-based agent  LLM-based agents into clinical practice. Therefore,  a comprehensive review is needed to analyze the current status and future directions of LLM",https://aclanthology.org/2025.findings-acl.539/,https://aclanthology.org/2025.findings-acl.539.pdf,107,"/scholar?cites=12217031949031007634&as_sdt=5,33&sciodt=0,33&hl=en"
Mapping llm security landscapes: A comprehensive stakeholder risk assessment proposal,R Pankajakshan; S Biswal; Y Govindarajulu,2024,arXiv preprint arXiv …,deceive the LLM into interpreting input from LLM as “ LLM plugins that are designed without  proper access control or input validation can result in SQL injection or remote code execution,https://arxiv.org/abs/2403.13309,https://arxiv.org/pdf/2403.13309?,37,"/scholar?cites=15117325492299287981&as_sdt=5,33&sciodt=0,33&hl=en"
Solving math word problems by combining language models with symbolic solvers,J He-Yueya; G Poesia; RE Wang,2023,arXiv preprint arXiv …,We propose an approach that combines an LLM that can  accuracy to the original PAL on  the GSM8K benchmark of  We show that our approach outperforms PAL by an absolute 20% on,https://arxiv.org/abs/2304.09102,https://arxiv.org/pdf/2304.09102,154,"/scholar?cites=17805013456463781897&as_sdt=5,33&sciodt=0,33&hl=en"
