title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Pract: Optimizing principled reasoning and acting of llm agent,Z Liu; W Yao; J Zhang; Z Liu; L Yang,2024.0,Proceedings of the …,where T is the prompt template to organize context information and the principles P are  guidelines that help shape the decision-making process of an LLM agent. Principles provide,https://aclanthology.org/2024.conll-1.33/,https://aclanthology.org/2024.conll-1.33.pdf,11,"/scholar?cites=17629469214739402689&as_sdt=5,33&sciodt=0,33&hl=en",Pract: Optimizing principled reasoning and acting of llm agent,,,,skipped
Llm-a*: Large language model enhanced incremental heuristic search on path planning,S Meng; Y Wang; CF Yang; N Peng,2024.0,Findings of the …,"a Large Language Model (LLM) to engage in a sequential, step-by-step reasoning process.   in tasks necessitating multiple layers of reasoning and decision-making. In light of its proven",https://aclanthology.org/2024.findings-emnlp.60/,https://aclanthology.org/2024.findings-emnlp.60.pdf,92,"/scholar?cites=11971875464030276482&as_sdt=5,33&sciodt=0,33&hl=en",Llm-a*: Large language model enhanced incremental heuristic search on path planning,"Abstract Path planning is a fundamental scientific problem in robotics and autonomous navigation, requiring the derivation of efficient routes from starting to destination points while avoiding obstacles. Traditional algorithms like A* and its variants are capable of ensuring path validity but suffer from significant computational and memory inefficiencies as the state space grows. Conversely, large language models (LLMs) excel in broader environmental analysis through contextual understanding, providing global insights into environments. However, they fall short in detailed spatial and temporal reasoning, often leading to invalid or inefficient routes. In this work, we propose LLM-A*, an new LLM based route planning method that synergistically combines the precise pathfinding capabilities of A* with the global reasoning capability of LLMs. This hybrid approach aims to enhance pathfinding efficiency in terms of time and space complexity while maintaining the integrity of path validity, especially in large-scale scenarios. By integrating the strengths of both methodologies, LLM-A* addresses the computational and memory limitations of conventional algorithms without compromising on the validity required for effective pathfinding.",10.21203/rs.3.rs-4613568/v1,Crossref,found
Towards better human-agent alignment: Assessing task utility in llm-powered applications,N Arabzadeh; J Kiseleva; Q Wu; C Wang,2024.0,arXiv preprint arXiv …,"ReAct is an agent that operates within the ALFWorld environments  -Agent System consists  of an LLM-backed assistant agent responsible for suggesting plans, and an executor agent",https://arxiv.org/abs/2402.09015,https://arxiv.org/pdf/2402.09015,8,"/scholar?cites=4767311029993480199&as_sdt=5,33&sciodt=0,33&hl=en",Towards better human-agent alignment: Assessing task utility in llm-powered applications,,,,skipped
A Step Towards Cognitive Automation: Integrating LLM Agents with Process Rules,S Kaltenpoth; A Skolik; O Müller,2025.0,… Conference on Business …,"Addressing this, our approach based on pre-generated rules provided a rule database to  the LLM agent as a special type of chain-of-thought reasoning for processes, enhancing",https://link.springer.com/chapter/10.1007/978-3-032-02867-9_19,,3,"/scholar?cites=6229426039282275013&as_sdt=5,33&sciodt=0,33&hl=en",A Step Towards Cognitive Automation: Integrating LLM Agents with Process Rules,,,,skipped
"Agentigraph: A multi-agent knowledge graph framework for interactive, domain-specific llm chatbots",X Zhao; M Blum; F Gao; Y Chen; B Yang,2025.0,Proceedings of the 34th …,"Intent Agent interprets natural language input to determine the underlying intent (𝑖). Utilizing  Few-Shot Learning [26] and Chain-of-Thought (CoT) reasoning [27], it enables the LLM to",https://dl.acm.org/doi/abs/10.1145/3746252.3761459,https://dl.acm.org/doi/pdf/10.1145/3746252.3761459,6,"/scholar?cites=3425098850906634518&as_sdt=5,33&sciodt=0,33&hl=en","Agentigraph: A multi-agent knowledge graph framework for interactive, domain-specific llm chatbots",,,,skipped
Small llms are weak tool learners: A multi-llm agent,W Shen; C Li; H Chen; M Yan; X Quan,2024.0,Proceedings of the …,"LLM requires potential retraining. To address these challenges, we propose a multiLLM agent   Planner: The planner assumes responsibility for planning and decision-making, serving",https://aclanthology.org/2024.emnlp-main.929/,https://aclanthology.org/2024.emnlp-main.929.pdf,119,"/scholar?cites=2111122559950733757&as_sdt=5,33&sciodt=0,33&hl=en",Small llms are weak tool learners: A multi-llm agent,"Large Language Model (LLM) agents significantly extend the capabilities of standalone LLMs, empowering them to interact with external tools (e.g., APIs, functions) and complete various tasks in a self-directed fashion. The challenge of tool use demands that LLMs not only understand user queries and generate answers accurately but also excel in task planning, tool invocation, and result summarization. While traditional works focus on training a single LLM with all these capabilities, performance limitations become apparent, particularly with smaller models. To overcome these challenges, we propose a novel approach that decomposes the aforementioned capabilities into a planner, caller, and summarizer. Each component is implemented by a single LLM that focuses on a specific capability and collaborates with others to accomplish the task. This modular framework facilitates individual updates and the potential use of smaller LLMs for building each capability. To effectively train this framework, we introduce a two-stage training paradigm. First, we fine-tune a backbone LLM on the entire dataset without discriminating sub-tasks, providing the model with a comprehensive understanding of the task. Second, the fine-tuned LLM is used to instantiate the planner, caller, and summarizer respectively, which are continually fine-tuned on respective sub-tasks. Evaluation across various tool-use benchmarks illustrates that our proposed multi-LLM framework surpasses the traditional single-LLM approach, highlighting its efficacy and advantages in tool learning.",10.48550/arXiv.2401.07324,SemanticScholar,found
Towards interactive and learnable cooperative driving automation: a large language model-driven decision-making framework,S Fang; J Liu; Y Cui; C Lv; P Hang,2025.0,IEEE Transactions on …,"Next, we design a centralized-distributed coupled LLM reasoning module. Based on the  four levels of CDA defined by the SAE J3216 standard, we integrate four sub-functions into this",https://ieeexplore.ieee.org/abstract/document/10933798/,https://arxiv.org/pdf/2409.12812,47,"/scholar?cites=16627733472743917143&as_sdt=5,33&sciodt=0,33&hl=en",Towards interactive and learnable cooperative driving automation: a large language model-driven decision-making framework,,,,skipped
Recmind: Large language model powered agent for recommendation,Y Wang; Z Jiang; Z Chen; F Yang; Y Zhou,2024.0,Findings of the …,"In our experiments, we adopt the same tools we used for the ReAct baseline. We also  explore both zero-shot and few-shot for this method and name them as RecMind-CoT (zeroshot)",https://aclanthology.org/2024.findings-naacl.271/,https://aclanthology.org/2024.findings-naacl.271.pdf,271,"/scholar?cites=15782916110694066800&as_sdt=5,33&sciodt=0,33&hl=en",Recmind: Large language model powered agent for recommendation,,,,skipped
Towards scientific intelligence: A survey of llm-based scientific agents,S Ren; C Xie; P Jian; Z Ren; C Leng,2025.0,arXiv preprint arXiv …,"Mechanistically, these planners operate by providing a single LLM agent with explicit planning   specifications defining the structure of planning outputs, such as ReAct’s ThoughtAction-",https://arxiv.org/abs/2503.24047,https://arxiv.org/pdf/2503.24047,84,"/scholar?cites=15023385731697338152&as_sdt=5,33&sciodt=0,33&hl=en",Towards scientific intelligence: A survey of llm-based scientific agents,,,,skipped
Delta: Decomposed efficient long-term robot task planning using large language models,Y Liu; L Palmieri; S Koch,2025.0,… on Robotics and …,", we introduce DELTA, a novel LLM-informed task planning approach. By using scene  task  planning pipeline, achieving higher planning success rates and significantly shorter planning",https://ieeexplore.ieee.org/abstract/document/11127838/,https://arxiv.org/pdf/2404.03275?,133,"/scholar?cites=6516747702716892638&as_sdt=5,33&sciodt=0,33&hl=en",Delta: Decomposed efficient long-term robot task planning using large language models,,,,skipped
Aligning LLM agents with human learning and adjustment behavior: a dual agent approach,T Liu; J Yang; Y Yin; M Li; L Wang; Z Zhu,2025.0,arXiv preprint arXiv:2511.00993,"another LLM agent to automatically calibrate the agent persona, as LLM’s language reasoning  abil but replaces the traditional agent decision-making module with a more flexible LLM",https://arxiv.org/abs/2511.00993,https://arxiv.org/pdf/2511.00993,0,,Aligning LLM agents with human learning and adjustment behavior: a dual agent approach,,,,skipped
Recommender systems meet large language model agents: A survey,X Zhu; Y Wang; H Gao; W Xu; C Wang; Z Liu,2025.0,… and Trends® in …,"and how LLM agents address them, followed by the challenges of developing LLM agent-  is especially crucial, as it requires complex understanding, reasoning, and decision-making",https://www.emerald.com/ftsec/article/7/4/247/1324610,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5062105,32,"/scholar?cites=4993836381320945442&as_sdt=5,33&sciodt=0,33&hl=en",Recommender systems meet large language model agents: A survey,"In recent years, the integration of Large Language Models (LLMs) and Recommender Systems (RS) has revolutionized the way personalized and intelligent user experiences are delivered. This survey provides an extensive review of critical challenges, current landscape, and future directions in the collaboration between LLM-based AI agents (LLM Agent) and recommender systems. We begin with an introduction to the foundational knowledge, exploring the components of LLM agents and the applications of LLMs in recommender systems. The survey then delves into the symbiotic relationship between LLM agents and recommender systems, illustrating how LLM agents enhance recommender systems and how recommender systems support better LLM agents. Specifically, we discuss the overall architectures for designing LLM agents for recommendation, encompassing profile, memory, planning, and action components, along with multi-agent collaboration. Conversely, we investigate how recommender systems contribute to LLM agents, focusing on areas such as memory recommendation, plan recommendation, tool recommendation, agent recommendation, and personalized LLMs and LLM agents. Furthermore, a critical evaluation of trustworthy AI agents and recommender systems follows, addressing key issues of safety, explainability, fairness, and privacy. Finally, we propose potential future research directions, highlighting emerging trends and opportunities in the intersection of AI agents and recommender systems. This survey concludes by summarizing the key insights of current research and outlining promising avenues for future exploration in this rapidly evolving field. A curated collection of relevant papers for this survey is available in the GitHub repository: https://github.com/agiresearch/AgentRecSys.",10.1561/3300000050,Crossref,found
Enabling intelligent interactions between an agent and an LLM: A reinforcement learning approach,B Hu; C Zhao; P Zhang; Z Zhou; Y Yang; Z Xu,2023.0,arXiv preprint arXiv …,"In such cases, timely decision-making regarding when to consult the LLM planner becomes  crucial. Failure to interrupt the ongoing action plan and request a new one in time can hinder",https://arxiv.org/abs/2306.03604,https://arxiv.org/pdf/2306.03604,66,"/scholar?cites=12672167327377612725&as_sdt=5,33&sciodt=0,33&hl=en",Enabling intelligent interactions between an agent and an LLM: A reinforcement learning approach,"Large language models (LLMs) encode a vast amount of world knowledge acquired from massive text datasets. Recent studies have demonstrated that LLMs can assist an embodied agent in solving complex sequential decision making tasks by providing high-level instructions. However, interactions with LLMs can be time-consuming. In many practical scenarios, it requires a significant amount of storage space that can only be deployed on remote cloud servers. Additionally, using commercial LLMs can be costly since they may charge based on usage frequency. In this paper, we explore how to enable intelligent cost-effective interactions between a down stream task oriented agent and an LLM. We find that this problem can be naturally formulated by a Markov decision process (MDP), and propose When2Ask, a reinforcement learning based approach that learns when it is necessary to query LLMs for high-level instructions to accomplish a target task. On one side, When2Ask discourages unnecessary redundant interactions, while on the other side, it enables the agent to identify and follow useful instructions from the LLM. This enables the agent to halt an ongoing plan and transition to a more suitable one based on new environmental observations. Experiments on MiniGrid and Habitat environments that entail planning sub-goals demonstrate that When2Ask learns to solve target tasks with only a few necessary interactions with the LLM, significantly reducing interaction costs in testing environments compared with baseline methods. Our code is available at: https://github.com/ZJLAB-AMMI/LLM4RL.",10.48550/arXiv.2306.03604,SemanticScholar,found
A survey on the feedback mechanism of LLM-based AI agents,Z Liu; X Bai; K Chen; X Chen; X Li; Y Xiang; J Liu,2025.0,Proceedings of the Thirty …,"For example, in internal feedback mechanisms based on Chain of Thought (CoT)  reasoning, the model is prompted to generate answers with explanations. By identifying and",https://www.ijcai.org/proceedings/2025/1175.pdf,https://www.ijcai.org/proceedings/2025/1175.pdf,8,"/scholar?cites=144178688814128473&as_sdt=5,33&sciodt=0,33&hl=en",A survey on the feedback mechanism of LLM-based AI agents,"Large language models (LLMs) are increasingly being adopted to develop general-purpose AI agents. However, it remains challenging for these LLM-based AI agents to efficiently learn from feedback and iteratively optimize their strategies. To address this challenge, tremendous efforts have been dedicated to designing diverse feedback mechanisms for LLM-based AI agents. To provide a comprehensive overview of this rapidly evolving field, this paper presents a systematic review of these studies, offering a holistic perspective on the feedback mechanisms in LLM-based AI agents. We begin by discussing the construction of LLM-based AI agents, introducing a generalized framework that encapsulates much of the existing work. Next, we delve into the exploration of feedback mechanisms, categorizing them into four distinct types: internal feedback, external feedback, multi-agent feedback, and human feedback. Additionally, we provide an overview of evaluation protocols and benchmarks specifically tailored for LLM-based AI agents. Finally, we highlight the significant challenges and identify potential directions for future studies. The relevant papers are summarized and will be consistently updated at https://github.com/kevinson7515/Agents-Feedback-Mechanisms.",10.24963/ijcai.2025/1175,Crossref,found
Softcot: Soft chain-of-thought for efficient reasoning with llms,Y Xu; X Guo; Z Zeng; C Miao,2025.0,… of the 63rd Annual Meeting of the …,"benchmarks demonstrate that our method enhances LLM reasoning performance  through supervised, parameter-efficient fine-tuning. Source code is available at https: //github.com/",https://aclanthology.org/2025.acl-long.1137/,https://aclanthology.org/2025.acl-long.1137.pdf,86,"/scholar?cites=10112492827852010395&as_sdt=5,33&sciodt=0,33&hl=en",Softcot: Soft chain-of-thought for efficient reasoning with llms,,,,skipped
Can llm-reasoning models replace classical planning? a benchmark study,K Goebel; P Zips,2025.0,arXiv preprint arXiv:2507.23589,"capabilities of various LLMs compared to Fast Downward, a well-established classical  planner for task planning, using PDDL domain and problem descriptions. This section details the",https://arxiv.org/abs/2507.23589,https://arxiv.org/pdf/2507.23589?,5,"/scholar?cites=9256641865546747869&as_sdt=5,33&sciodt=0,33&hl=en",Can llm-reasoning models replace classical planning? a benchmark study,"Recent advancements in Large Language Models have sparked interest in their potential for robotic task planning. While these models demonstrate strong generative capabilities, their effectiveness in producing structured and executable plans remains uncertain. This paper presents a systematic evaluation of a broad spectrum of current state of the art language models, each directly prompted using Planning Domain Definition Language domain and problem files, and compares their planning performance with the Fast Downward planner across a variety of benchmarks. In addition to measuring success rates, we assess how faithfully the generated plans translate into sequences of actions that can actually be executed, identifying both strengths and limitations of using these models in this setting. Our findings show that while the models perform well on simpler planning tasks, they continue to struggle with more complex scenarios that require precise resource management, consistent state tracking, and strict constraint compliance. These results underscore fundamental challenges in applying language models to robotic planning in real world environments. By outlining the gaps that emerge during execution, we aim to guide future research toward combined approaches that integrate language models with classical planners in order to enhance the reliability and scalability of planning in autonomous robotics.",10.48550/arXiv.2507.23589,SemanticScholar,found
"Position: LLMs can't plan, but can help planning in LLM-modulo frameworks",S Kambhampati; K Valmeekam; L Guan,2024.0,… on Machine Learning,"planning/reasoning tasks beyond simple front-end/back-end format translators. We present  a vision of LLM (Indeed, both deep space network planning and mars rover task planning are",https://openreview.net/forum?id=Th8JPEmH4z,https://openreview.net/pdf?id=Th8JPEmH4z,471,"/scholar?cites=17467729488139106777&as_sdt=5,33&sciodt=0,33&hl=en","Position: LLMs can't plan, but can help planning in LLM-modulo frameworks",,,,skipped
Agentgroupchat-v2: Divide-and-conquer is what llm-based multi-agent system need,Z Gu; X Zhu; Y Cai; H Shen; X Chen; Q Wang,2025.0,arXiv preprint arXiv …,"The substantial improvement from Naive (37.52%) to Naive-CoT (75.13%) on GSM8K  highlights the importance of explicit reasoning, while ReAct’s underperformance suggests its",https://arxiv.org/abs/2506.15451,https://arxiv.org/pdf/2506.15451,6,"/scholar?cites=12202761712841956807&as_sdt=5,33&sciodt=0,33&hl=en",Agentgroupchat-v2: Divide-and-conquer is what llm-based multi-agent system need,"Large language model based multi-agent systems have demonstrated significant potential in social simulation and complex task resolution domains. However, current frameworks face critical challenges in system architecture design, cross-domain generalizability, and performance guarantees, particularly as task complexity and number of agents increases. We introduces AgentGroupChat-V2, a novel framework addressing these challenges through three core innovations: (1) a divide-and-conquer fully parallel architecture that decomposes user queries into hierarchical task forest structures enabling dependency management and distributed concurrent processing. (2) an adaptive collaboration engine that dynamically selects heterogeneous LLM combinations and interaction modes based on task characteristics. (3) agent organization optimization strategies combining divide-and-conquer approaches for efficient problem decomposition. Extensive experiments demonstrate AgentGroupChat-V2's superior performance across diverse domains, achieving 91.50% accuracy on GSM8K (exceeding the best baseline by 5.6 percentage points), 30.4% accuracy on competition-level AIME (nearly doubling other methods), and 79.20% pass@1 on HumanEval. Performance advantages become increasingly pronounced with higher task difficulty, particularly on Level 5 MATH problems where improvements exceed 11 percentage points compared to state-of-the-art baselines. These results confirm that AgentGroupChat-V2 provides a comprehensive solution for building efficient, general-purpose LLM multi-agent systems with significant advantages in complex reasoning scenarios. Code is available at https://github.com/MikeGu721/AgentGroupChat-V2.",10.48550/arXiv.2506.15451,SemanticScholar,found
"If llm is the wizard, then code is the wand: A survey on how code empowers large language models to serve as intelligent agents",K Yang; J Liu; J Wu; C Yang; YR Fung; S Li,2024.0,arXiv preprint arXiv …,"for LLM  LLM training i) enhances their programming and reasoning capabilities (§3); ii)  enables the models to directly generate executable, fine-grained steps during decision-making,",https://arxiv.org/abs/2401.00812,https://arxiv.org/pdf/2401.00812,124,"/scholar?cites=9078516900429750083&as_sdt=5,33&sciodt=0,33&hl=en","If llm is the wizard, then code is the wand: A survey on how code empowers large language models to serve as intelligent agents",,,,skipped
"A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",X Li,2025.0,Proceedings of the 31st international conference on …,"2023) frame the traditional question-answering (QA) setup as a single-step decision-making  process, where the agent generates an answer in response to a question. The process",https://aclanthology.org/2025.coling-main.652/,https://aclanthology.org/2025.coling-main.652.pdf,57,"/scholar?cites=14352459729605501326&as_sdt=5,33&sciodt=0,33&hl=en","A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",,,,skipped
The potential and challenges of large language model agent systems in chemical process simulation: from automated modeling to intelligent design,W Du; S Yang,2025.0,Frontiers of Chemical Science and Engineering,"autonomous planning, dynamic tool invocation, and multimodal data interaction, LLM agent   integration, and complex decisionmaking. This paper uniquely addresses the integration of",https://link.springer.com/article/10.1007/s11705-025-2587-5,,3,"/scholar?cites=11021441038014651485&as_sdt=5,33&sciodt=0,33&hl=en",The potential and challenges of large language model agent systems in chemical process simulation: from automated modeling to intelligent design,,,,skipped
Unified mind model: Reimagining autonomous agents in the llm era,P Hu; X Ying,2025.0,arXiv preprint arXiv:2503.03459,to the LLM Agent community. (pbhu@mail.ustc.edu.cn)  choice to support decision-making  and planning within the  -4 exhibit remarkable task planning and reasoning capabilities. They,https://arxiv.org/abs/2503.03459,https://arxiv.org/pdf/2503.03459?,8,"/scholar?cites=8430160989770014524&as_sdt=5,33&sciodt=0,33&hl=en",Unified mind model: Reimagining autonomous agents in the llm era,,,,skipped
Enhancing belief consistency of Large Language Model agents in decision-making process based on attribution theory,G He; M Zhang; T Su; L Ma; X Zhu,2025.0,Expert Systems with Applications,is crucial for Large Language Model (LLM) agents to effectively  ADMA also improves LLM  agents’ resistance to persuasive  attribution theory to strengthen belief stability in LLM agents.,https://www.sciencedirect.com/science/article/pii/S0957417425028891,,0,,Enhancing belief consistency of Large Language Model agents in decision-making process based on attribution theory,,,,skipped
Retrieval-augmented hierarchical in-context reinforcement learning and hindsight modular reflections for task planning with llms,C Sun; S Huang; H Liu; J Gong,2025.0,2025 IEEE International …,"In this work, we consider LLM-based task planning, where  processes is helpful for LLM  agents’ decision-making. Moreover,  be perceived better by the LLM agent than plain trajectories,",https://ieeexplore.ieee.org/abstract/document/11128105/,https://arxiv.org/pdf/2408.06520,14,"/scholar?cites=8307884843456540817&as_sdt=5,33&sciodt=0,33&hl=en",Retrieval-augmented hierarchical in-context reinforcement learning and hindsight modular reflections for task planning with llms,,,,skipped
Large language models empowered agent-based modeling and simulation: A survey and perspectives,C Gao; X Lan; N Li; Y Yuan; J Ding; Z Zhou,2024.0,Humanities and Social …,"landscape and emerging trends using LLM agents for ABMS. (2 to agent-based modeling  simulation and uses LLM agents  use an LLM agent as an assistant or decision-making helper,",https://www.nature.com/articles/s41599-024-03611-3,https://www.nature.com/articles/s41599-024-03611-3,327,"/scholar?cites=10026913008534034469&as_sdt=5,33&sciodt=0,33&hl=en",Large language models empowered agent-based modeling and simulation: A survey and perspectives,"Abstract Agent-based modeling and simulation have evolved as a powerful tool for modeling complex systems, offering insights into emergent behaviors and interactions among diverse agents. Recently, integrating large language models into agent-based modeling and simulation presents a promising avenue for enhancing simulation capabilities. This paper surveys the landscape of utilizing large language models in agent-based modeling and simulation, discussing their challenges and promising future directions. In this survey, since this is an interdisciplinary field, we first introduce the background of agent-based modeling and simulation and large language model-empowered agents. We then discuss the motivation for applying large language models to agent-based simulation and systematically analyze the challenges in environment perception, human alignment, action generation, and evaluation. Most importantly, we provide a comprehensive overview of the recent works of large language model-empowered agent-based modeling and simulation in multiple scenarios, which can be divided into four domains: cyber, physical, social, and hybrid, covering simulation of both real-world and virtual environments, and how these works address the above challenges. Finally, since this area is new and quickly evolving, we discuss the open problems and promising future directions. We summarize the representative papers along with their code repositories in https://github.com/tsinghua-fib-lab/LLM-Agent-Based-Modeling-and-Simulation .",10.1057/s41599-024-03611-3,Crossref,found
"Think, Speak, Decide: Language-Augmented Multi-Agent Reinforcement Learning for Economic Decision-Making",H Ma; Q Mi; Q Yang; Z Fan; B Li; H Zhang,2026.0,Proceedings of the AAAI …,"Policy (LAMP) framework, offering a new approach to complex economic decision-making.  LAMP leverages LLM reasoning and reflection over language signals—such as peer",https://ojs.aaai.org/index.php/AAAI/article/view/40201,https://ojs.aaai.org/index.php/AAAI/article/download/40201/44162,0,,"Think, Speak, Decide: Language-Augmented Multi-Agent Reinforcement Learning for Economic Decision-Making","Economic decision‑making depends not only on structured signals—such as prices and taxes—but also on unstructured language, including peer dialogue and media narratives. While multi‑agent reinforcement learning (MARL) has shown promise in optimizing economic decisions, it struggles with the semantic ambiguity and contextual richness of language. We propose LAMP (Language‑Augmented Multi‑Agent Policy), the first framework to integrate language into economic decision‑making, narrowing the gap to real‑world settings. LAMP follows a Think–Speak–Decide pipeline: (1) Think interprets numerical observations to extract short‑term shocks and long‑term trends, caching high‑value reasoning trajectories. (2) Speak crafts and exchanges strategic messages based on the reasoning, updating beliefs by parsing peer communications. (3) Decide fuses numerical data, reasoning, and reflections into a MARL policy to optimize language‑augmented decision‑making. Experiments in economic simulation show that LAMP outperforms both MARL and LLM‑only baselines in cumulative return (+63.5%, +34.0%), robustness (+18.8%, +59.4%), and interpretability. These results demonstrate the potential of language‑augmented policies to deliver more effective and robust economic strategies.",10.1609/aaai.v40i35.40201,Crossref,found
Scaling autonomous agents via automatic reward modeling and planning,Z Chen; D Chen; R Sun; W Liu; C Gan,2025.0,arXiv preprint arXiv:2502.12130,"To address LLM agents’ limitations, we propose a framework  of LLM agents and provide  heuristics for task planning.  vancement in enhancing LLM agents’ decision-making capabilities.",https://arxiv.org/abs/2502.12130,https://arxiv.org/pdf/2502.12130?,20,"/scholar?cites=4710326188857720316&as_sdt=5,33&sciodt=0,33&hl=en",Scaling autonomous agents via automatic reward modeling and planning,,,,skipped
Understanding bias reinforcement in llm agents debate,J Oh; M Jeong; J Ko; SY Yun,2025.0,arXiv preprint arXiv:2503.16814,(2) Does our approach prove its strategic reasoning quality under adversarial decision-making  environments? (3) Does generating diverse prompts contribute to better,https://arxiv.org/abs/2503.16814,https://arxiv.org/pdf/2503.16814,3,"/scholar?cites=6637907269689665428&as_sdt=5,33&sciodt=0,33&hl=en",Understanding bias reinforcement in llm agents debate,,,,skipped
“Tipping the Balance”: Human Intervention in Large Language Model Multi‐Agent Debate,H Triem; Y Ding,2024.0,Proceedings of the Association for Information …,reasoning process backing multiagent decision-making was strikingly similar to human  decision-making.  Many questions around LLM reasoning revolve around its sudden appearance,https://asistdl.onlinelibrary.wiley.com/doi/abs/10.1002/pra2.1034,https://repositories.lib.utexas.edu/bitstreams/f81d1f2d-43f3-4e57-a3d8-2f6ad4d3263f/download,12,"/scholar?cites=6187889962456853883&as_sdt=5,33&sciodt=0,33&hl=en",Tipping the Balance”: Human Intervention in Large Language Model Multi‐Agent Debate,"ABSTRACT Methods for eliciting reasoning from large language models (LLMs) are shifting from filtering natural language “prompts” through contextualized “personas,” towards structuring conversations between LLM instances, or “agents.” This work expands upon LLM multiagent debate by inserting human opinion into the loop of generated conversation. To simulate complex reasoning, LLM instances were given United States district court decisions and asked to debate whether to “affirm” or “not affirm” the decision. Agents were examined in three phases: “synthetic debate,” where one LLM instance simulated a three‐agent discussion; “multiagent debate,” where three LLM instances discussed among themselves; and “human‐AI debate,” where multiagent debate was interrupted by human opinion. During each phase, a nine‐step debate was simulated one‐hundred times, yielding 2,700 total debate steps. Resulting conversations generated by synthetic debate followed a pre‐set cadence, proving them ineffective at simulating individual agents and confirming that mechanism engineering is critical for multiagent debate. Furthermore, the reasoning process backing multiagent decision‐making was strikingly similar to human decision‐making. Finally, it is discovered that while LLMs do weigh human input more heavily than AI opinion, it is only by a small threshold. Ultimately, this work asserts that careful, human‐in‐the‐loop framework is critical for designing value‐aware, agentic AI agents.",10.1002/pra2.1034,Crossref,found
Devil's advocate: Anticipatory reflection for llm agents,H Wang; T Li; Z Deng; D Roth; Y Li,2024.0,Findings of the Association …,Figure 5: Decision making process of our agent in solving the task: What is the color  configuration of the picture frame that I bought in Sep 2022? Before execution of the predicted action,https://aclanthology.org/2024.findings-emnlp.53/,https://aclanthology.org/2024.findings-emnlp.53.pdf,20,"/scholar?cites=14690473187526084353&as_sdt=5,33&sciodt=0,33&hl=en",Devil's advocate: Anticipatory reflection for llm agents,,,,skipped
GNNVerifier: Graph-based Verifier for LLM Task Planning,Y Hao; Q Wang; C Yang; Y Li; Z Zhang,2026.0,arXiv preprint arXiv …,"to three planning methods: Direct [26], LLM generates a complete plan in a single shot given  the user request and tool descriptions; ReAct [42], LLM alternates between reasoning and",https://arxiv.org/abs/2603.14730,https://arxiv.org/pdf/2603.14730,0,,GNNVerifier: Graph-based Verifier for LLM Task Planning,,,,skipped
LLM-deliberation: Evaluating LLMs with interactive multi-agent negotiation game,S Abdelnabi; A Gomaa; S Sivaprasad; L Schönherr,2023.0,,"Via a systematic zero-shot Chain-of-Thought prompting (CoT), we show that agents can  negotiate and consistently reach successful deals. We quantify the performance with multiple",https://openreview.net/forum?id=cfL8zApofK,https://openreview.net/pdf?id=cfL8zApofK,85,"/scholar?cites=11550071663328852707&as_sdt=5,33&sciodt=0,33&hl=en",LLM-deliberation: Evaluating LLMs with interactive multi-agent negotiation game,,,,skipped
Task memory engine (tme): Enhancing state awareness for multi-step llm agent tasks,Y Ye,2025.0,arXiv preprint arXiv:2504.08525,"We present the Task Memory Engine (TME), a structured memory framework for LLM-based  agents that enables multi-step task planning, rollback, and preference-aware adaptation",https://arxiv.org/abs/2504.08525,https://arxiv.org/pdf/2504.08525,3,"/scholar?cites=17198976548744074368&as_sdt=5,33&sciodt=0,33&hl=en",Task memory engine (tme): Enhancing state awareness for multi-step llm agent tasks,,,,skipped
Drugagent: Automating ai-aided drug discovery programming through llm multi-agent collaboration,S Liu; Y Lu; S Chen; X Hu; J Zhao; Y Lu,2024.0,arXiv preprint arXiv …,to compare our framework with ReAct (see Appendix H for  To further assess the agent’s  reasoning and decision-making  for general agent frameworks like ReAct and ResearchAgent,https://arxiv.org/abs/2411.15692,https://arxiv.org/pdf/2411.15692,58,"/scholar?cites=9777641397389340960&as_sdt=5,33&sciodt=0,33&hl=en",Drugagent: Automating ai-aided drug discovery programming through llm multi-agent collaboration,,,,skipped
A framework for reconfigurable production line changeover task planning based on large language model,J Hou; L Yan; H Qiang,2025.0,Scientific Reports,"for LLM reasoning, the reasoning speed and accuracy of  LLM-based automatic changeover  task planning framework for production lines is extremely urgent, and the decision-making",https://www.nature.com/articles/s41598-025-32657-9,https://www.nature.com/articles/s41598-025-32657-9_reference.pdf,0,,A framework for reconfigurable production line changeover task planning based on large language model,,,,skipped
Qube: Question-based belief enhancement for agentic llm reasoning,M Kim; J Kim; J Kim; S Hwang,2024.0,Proceedings of the 2024 …,"reasoning complexity, and in the following section, we show that this is where the reasoning  derailment errors of LLM agents  ReAct As an agentic LLM baseline for BEIR, we leverage",https://aclanthology.org/2024.emnlp-main.1193/,https://aclanthology.org/2024.emnlp-main.1193.pdf,8,"/scholar?cites=1616305880522411936&as_sdt=5,33&sciodt=0,33&hl=en",Qube: Question-based belief enhancement for agentic llm reasoning,,,,skipped
