title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Repoaudit: An autonomous llm-agent for repository-level code auditing,J Guo; C Wang; X Xu; Z Su; X Zhang,2025,arXiv preprint arXiv:2501.18160,"sponses for each function, and a dedicated agent memory ensures that analysis results   Figure 3 depicts the architecture of our agent. The initiator tool ( 1 ) takes a specified bug",https://arxiv.org/abs/2501.18160,https://arxiv.org/pdf/2501.18160,32,"/scholar?cites=10449046114557329433&as_sdt=5,33&sciodt=0,33&hl=en",Repoaudit: An autonomous llm-agent for repository-level code auditing,"Code auditing is the process of reviewing code with the aim of identifying bugs. Large Language Models (LLMs) have demonstrated promising capabilities for this task without requiring compilation, while also supporting user-friendly customization. However, auditing a code repository with LLMs poses significant challenges: limited context windows and hallucinations can degrade the quality of bug reports, and analyzing large-scale repositories incurs substantial time and token costs, hindering efficiency and scalability.
  This work introduces an LLM-based agent, RepoAudit, designed to perform autonomous repository-level code auditing. Equipped with agent memory, RepoAudit explores the codebase on demand by analyzing data-flow facts along feasible program paths within individual functions. It further incorporates a validator module to mitigate hallucinations by verifying data-flow facts and checking the satisfiability of path conditions associated with potential bugs, thereby reducing false positives. RepoAudit detects 40 true bugs across 15 real-world benchmark projects with a precision of 78.43%, requiring on average only 0.44 hours and $2.54 per project. Also, it detects 185 new bugs in high-profile projects, among which 174 have been confirmed or fixed. We have open-sourced RepoAudit at https://github.com/PurCL/RepoAudit.",http://arxiv.org/abs/2501.18160v3,arXiv,found
"Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead",J He; C Treude; D Lo,2025,ACM Transactions on Software Engineering and …,"The potential of individual LLM-based agents in SE is further explored through our initial   Infant agent: A tool-integrated, logic-driven agent with cost-effective API usage. arXiv:",https://dl.acm.org/doi/abs/10.1145/3712003,https://dl.acm.org/doi/full/10.1145/3712003,319,"/scholar?cites=11843425368098675410&as_sdt=5,33&sciodt=0,33&hl=en","Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead","Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This article explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this article, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0.",10.1145/3712003,Crossref,found
Git context controller: Manage the context of llm-based agents like git,J Wu; M Hu; J Zhu; J Pan; Y Liu; M Xu; Y Jin,2025,arXiv preprint arXiv …,language model (LLM) agents have demonstrated strong capabilities in long-horizon tasks  by interleaving reasoning with tool use framework for LLM agents that integrates version,https://arxiv.org/abs/2508.00031,https://arxiv.org/pdf/2508.00031,5,"/scholar?cites=12233767911364869917&as_sdt=5,33&sciodt=0,33&hl=en",Git context controller: Manage the context of llm-based agents like git,"Large language model (LLM) agents have demonstrated strong capabilities in long-horizon tasks by interleaving reasoning with tool use. However, as these agents scale to complex workflows such as software engineering and open-ended research, context management becomes a fundamental bottleneck: interaction histories grow unbounded, become costly to maintain, and are difficult to reuse across sessions and agents. We introduce \textbf{Git-Context-Controller (GCC)}, a structured context management framework inspired by software version control systems. GCC elevates agent context from a transient token stream to a persistent, navigable memory workspace with explicit operations -- \texttt{COMMIT}, \texttt{BRANCH}, \texttt{MERGE}, and \texttt{CONTEXT}, that enable milestone-based checkpointing, isolated exploration of alternative reasoning paths, and hierarchical retrieval of historical context. By organizing agent memory as a versioned file system, GCC allows agents to manage long-term goals, recover and transfer reasoning across sessions, and coordinate multi-trajectory problem solving in a principled manner. Empirically, agents equipped with GCC achieve state-of-the-art performance on both SWE-Bench and BrowseComp benchmarks. On SWE-Bench Verified, GCC improves task resolution by over 13\% relative to strong long-context baselines and outperforms 26 existing open and commercial systems, reaching over 80\% success rate. The project will be open-sourced for the research community. The algorithm has been incorporated to the project: https://one-context.com",http://arxiv.org/abs/2508.00031v2,arXiv,found
An llm-tool compiler for fused parallel function calling,S Singh; A Karatzas; M Fore; I Anagnostopoulos,2024,arXiv preprint arXiv …,"All these approaches are orthogonal to our approach and could be flexibly integrated into  the LLM-Tool Compiler, as we focus on the tool-calling agent level. Recent strategies have",https://arxiv.org/abs/2405.17438,https://arxiv.org/pdf/2405.17438,18,"/scholar?cites=579581788996332107&as_sdt=5,33&sciodt=0,33&hl=en",An llm-tool compiler for fused parallel function calling,"State-of-the-art sequential reasoning in Large Language Models (LLMs) has expanded the capabilities of Copilots beyond conversational tasks to complex function calling, managing thousands of API calls. However, the tendency of compositional prompting to segment tasks into multiple steps, each requiring a round-trip to the GPT APIs, leads to increased system latency and costs. Although recent advancements in parallel function calling have improved tool execution per API call, they may necessitate more detailed in-context instructions and task breakdown at the prompt level, resulting in higher engineering and production costs. Inspired by the hardware design principles of multiply-add (MAD) operations, which fuse multiple arithmetic operations into a single task from the compiler's perspective, we propose LLM-Tool Compiler, which selectively fuses similar types of tool operations under a single function at runtime, presenting them as a unified task to the LLM. This selective fusion inherently enhances parallelization and efficiency. Benchmarked on a large-scale Copilot platform, LLM-Tool Compiler achieves up to four times more parallel calls than existing methods, reducing token costs and latency by up to 40% and 12%, respectively.",http://arxiv.org/abs/2405.17438v1,arXiv,found
Autofeedback: An llm-based framework for efficient and accurate api request generation,H Liu; J Liao; D Feng; K Xu; H Wang,2024,arXiv preprint arXiv:2410.06943,"LLM-based API request generation, and provide them as factual information feedback to the  LLM.  , we used the LLM as an agent to better evaluate the quality of API request generation.",https://arxiv.org/abs/2410.06943,https://arxiv.org/pdf/2410.06943?,5,"/scholar?cites=5597331190129007813&as_sdt=5,33&sciodt=0,33&hl=en",Autofeedback: An llm-based framework for efficient and accurate api request generation,"Large Language Models (LLMs) leverage external tools primarily through generating the API request to enhance task completion efficiency. The accuracy of API request generation significantly determines the capability of LLMs to accomplish tasks.
  Due to the inherent hallucinations within the LLM, it is difficult to efficiently and accurately generate the correct API request.
  Current research uses prompt-based feedback to facilitate the LLM-based API request generation. However, existing methods lack factual information and are insufficiently detailed.
  To address these issues, we propose AutoFeedback, an LLM-based framework for efficient and accurate API request generation, with a Static Scanning Component (SSC) and a Dynamic Analysis Component (DAC). SSC incorporates errors detected in the API requests as pseudo-facts into the feedback, enriching the factual information. DAC retrieves information from API documentation, enhancing the level of detail in feedback.
  Based on this two components, Autofeedback implementes two feedback loops during the process of generating API requests by the LLM.
  Extensive experiments demonstrate that it significantly improves accuracy of API request generation and reduces the interaction cost. AutoFeedback achieves an accuracy of 100.00\% on a real-world API dataset and reduces the cost of interaction with GPT-3.5 Turbo by 23.44\%, and GPT-4 Turbo by 11.85\%.",http://arxiv.org/abs/2410.06943v1,arXiv,found
Creating large language model applications utilizing langchain: A primer on developing llm apps fast,O Topsakal; TC Akinci,2023,International conference on applied …,"involves using a language model as the planner and an action agent as the executor.   use-case-specific pipelines, make it an invaluable tool for the future of LLM applications.",https://www.researchgate.net/profile/Oguzhan-Topsakal/publication/372669736_Creating_Large_Language_Model_Applications_Utilizing_LangChain_A_Primer_on_Developing_LLM_Apps_Fast/links/64d114a840a524707ba4a419/Creating-Large-Language-Model-Applications-Utilizing-LangChain-A-Primer-on-Developing-LLM-Apps-Fast.pdf,https://www.researchgate.net/profile/Oguzhan-Topsakal/publication/372669736_Creating_Large_Language_Model_Applications_Utilizing_LangChain_A_Primer_on_Developing_LLM_Apps_Fast/links/64d114a840a524707ba4a419/Creating-Large-Language-Model-Applications-Utilizing-LangChain-A-Primer-on-Developing-LLM-Apps-Fast.pdf,584,"/scholar?cites=1509451465242867009&as_sdt=5,33&sciodt=0,33&hl=en",Creating large language model applications utilizing langchain: A primer on developing llm apps fast,"This study focuses on the utilization of Large Language Models (LLMs) for the rapid development of applications, with a spotlight on LangChain, an open-source software library. LLMs have been rapidly adopted due to their capabilities in a range of tasks, including essay composition, code writing, explanation, and debugging, with OpenAI’s ChatGPT popularizing their usage among millions ofusers. The crux of the study centers around LangChain, designed to expedite the development of bespoke AI applications using LLMs. LangChain has been widely recognized in the AI community for its ability to seamlessly interact with various data sources and applications. The paper provides an examination of LangChain's core features, including its components and chains, acting as modular abstractions and customizable, use-case-specific pipelines, respectively. Through a series of practical examples, the study elucidates the potential of this framework in fostering the swift development of LLM-based applications.",10.59287/icaens.1127,Crossref,found
An llm agent for automatic geospatial data analysis,Y Chen; W Wang; S Lobry; C Kurtz,2024,arXiv preprint arXiv:2410.18792,"These initial efforts focus on enabling LLM to utilize external tools, plugins API calls provided  by the GIS system. These APIs, particularly based on given systems, provide single-line API",https://arxiv.org/abs/2410.18792,https://arxiv.org/pdf/2410.18792?,38,"/scholar?cites=14640444238073227595&as_sdt=5,33&sciodt=0,33&hl=en",An llm agent for automatic geospatial data analysis,,,,skipped
Modeling collaborator: Enabling subjective vision classification with minimal human effort via llm tool-use,IE Toubal; A Avinash; NG Alldrin,2024,Proceedings of the …,"By dynamically leveraging an LLM in tandem with external tools, it adeptly traverses a  that  guides the LLM’s strategic decisions. Another tool-use enabled LLM system is ViperGPT [52],",http://openaccess.thecvf.com/content/CVPR2024/html/Toubal_Modeling_Collaborator_Enabling_Subjective_Vision_Classification_With_Minimal_Human_Effort_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Toubal_Modeling_Collaborator_Enabling_Subjective_Vision_Classification_With_Minimal_Human_Effort_CVPR_2024_paper.pdf,26,"/scholar?cites=540552880807646423&as_sdt=5,33&sciodt=0,33&hl=en",Modeling collaborator: Enabling subjective vision classification with minimal human effort via llm tool-use,,,,skipped
Making sense of large language model-based AI agents,A Göldi; R Rietsche,2024,,"LLM-based AI agents use frameworks to generate written  LLM-based AI agents can use  external tools like search  framework for understanding LLM-based agents, facilitating proactive",https://aisel.aisnet.org/icis2024/aiinbus/aiinbus/16/,https://www.alexandria.unisg.ch/bitstreams/ab2f48c5-c921-4b94-a2cb-9af679a80865/download,13,"/scholar?cites=1315087647676470714&as_sdt=5,33&sciodt=0,33&hl=en",Making sense of large language model-based AI agents,,,,skipped
MeNTi: Bridging medical calculator and LLM agent with nested tool calling,Y Zhu; S Wei; X Wang; K Xue; S Zhang,2025,Proceedings of the …,"We introduce MeNTi, a universal agent architecture  -tool and nested calling mechanisms  to enhance LLM tool utilization. Specifically, it achieves flexible tool selection and nested tool",https://aclanthology.org/2025.naacl-long.263/,https://aclanthology.org/2025.naacl-long.263.pdf,16,"/scholar?cites=8098737244406878141&as_sdt=5,33&sciodt=0,33&hl=en",MeNTi: Bridging medical calculator and LLM agent with nested tool calling,"Integrating tools into Large Language Models (LLMs) has facilitated the widespread application. Despite this, in specialized downstream task contexts, reliance solely on tools is insufficient to fully address the complexities of the real world. This particularly restricts the effective deployment of LLMs in fields such as medicine. In this paper, we focus on the downstream tasks of medical calculators, which use standardized tests to assess an individual's health status. We introduce MeNTi, a universal agent architecture for LLMs. MeNTi integrates a specialized medical toolkit and employs meta-tool and nested calling mechanisms to enhance LLM tool utilization. Specifically, it achieves flexible tool selection and nested tool calling to address practical issues faced in intricate medical scenarios, including calculator selection, slot filling, and unit conversion. To assess the capabilities of LLMs for quantitative assessment throughout the clinical process of calculator scenarios, we introduce CalcQA. This benchmark requires LLMs to use medical calculators to perform calculations and assess patient health status. CalcQA is constructed by professional physicians and includes 100 case-calculator pairs, complemented by a toolkit of 281 medical tools. The experimental results demonstrate significant performance improvements with our framework. This research paves new directions for applying LLMs in demanding scenarios of medicine.",10.48550/arXiv.2410.13610,SemanticScholar,found
Commercial llm agents are already vulnerable to simple yet dangerous attacks,A Li; Y Zhou; VC Raghuram; T Goldstein,2025,arXiv preprint arXiv …,"on LLM Agents While standalone LLMs are vulnerable to jailbreak attacks within direct  user-LLM interactions, LLM agents face  incorporating memory systems and API calling (Weng",https://arxiv.org/abs/2502.08586,https://arxiv.org/pdf/2502.08586,49,"/scholar?cites=10391305435070620916&as_sdt=5,33&sciodt=0,33&hl=en",Commercial llm agents are already vulnerable to simple yet dangerous attacks,,,,skipped
Multi-agent collaboration: Harnessing the power of intelligent llm agents,Y Talebirad; A Nadiri,2023,arXiv preprint arXiv:2306.03314,"In this system, API calls and their documentation are used to instruct the LLM about the  specific tasks each API can handle. The model learns to map prompts to API calls by using a",https://arxiv.org/abs/2306.03314,https://arxiv.org/pdf/2306.03314,443,"/scholar?cites=15411602927533565437&as_sdt=5,33&sciodt=0,33&hl=en",Multi-agent collaboration: Harnessing the power of intelligent llm agents,,,,skipped
A Characterization Study of Bugs in LLM Agent Workflow Orchestration Frameworks,Z Xue; Y Zhao; S Wang; K Chen,2025,2025 40th IEEE/ACM …,", identifying eight types of workflow issues and developing a tool to detect them. While these   the first empirical study to understand the bugs in LLM agent frameworks. We first propose a",https://ieeexplore.ieee.org/abstract/document/11334467/,,2,"/scholar?cites=8830270014204411860&as_sdt=5,33&sciodt=0,33&hl=en",A Characterization Study of Bugs in LLM Agent Workflow Orchestration Frameworks,"Large Language Models (LLMs) have rapidly gained popularity, transforming research and industry. To support their adoption, LLM agent workflow orchestration frameworks (hereinafter referred to as LLM agent frameworks) like LangChain have become essential for building advanced applications. However, their complexity makes bugs inevitable, and these bugs can propagate to downstream applications, causing severe failures or unintended behaviors. In this paper, we first present an abstraction of the structure of mainstream LLM agent frameworks, identifying four key architectural components: data preprocessing, core schema, agent construction, and featured modules. Building on this abstraction, we conduct the first empirical study on LLM agent framework bugs, analyzing 1,026 bug instances extracted from 1,577 real-world bug-related GitHub pull requests (PRs) from three popular LLM agent frameworks: LangChain, LlamaIndex, and Haystack. For each bug, we examine its root cause, symptom, and structural component, providing a systematic taxonomy of nine root causes and six symptom categories. Finally, leveraging the framework structure abstraction and the large-scale empirical study, we perform detailed statistical analysis in terms of the distribution of bugs in different frameworks, the distribution across different framework components, and the relationship between root cause and symptom. The analysis reveals unique challenge patterns compared to traditional software, providing actionable guidance for practitioners on quality assurance.",10.1109/ASE63991.2025.00278,SemanticScholar,found
"Trism for agentic ai: A review of trust, risk, and security management in llm-based agentic multi-agent systems",S Raza; R Sapkota; M Karkee; C Emmanouilidis,2026,AI Open,"from traditional AI agents. We then  tool use measurable in practice, we propose two metrics:  the Component Synergy Score (CSS), which captures inter-agent enablement, and the Tool",https://www.sciencedirect.com/science/article/pii/S2666651026000069,https://www.sciencedirect.com/science/article/pii/S2666651026000069,70,"/scholar?cites=16170005542594061268&as_sdt=5,33&sciodt=0,33&hl=en","Trism for agentic ai: A review of trust, risk, and security management in llm-based agentic multi-agent systems",,,,skipped
A human-computer collaborative tool for training a single large language model agent into a network through few examples,L Pan; Y Li; C Yu; Y Shi,2024,arXiv preprint arXiv:2404.15974,LLM capabilities to determine the task division and interconnections among agents [5]  and (2) inspect each agent  editing tool for developing task-oriented LLM agent networks (LANs).,https://arxiv.org/abs/2404.15974,https://arxiv.org/pdf/2404.15974,6,"/scholar?cites=14710200489930100257&as_sdt=5,33&sciodt=0,33&hl=en",A human-computer collaborative tool for training a single large language model agent into a network through few examples,"The capabilities of a single large language model (LLM) agent for solving a complex task are limited. Connecting multiple LLM agents to a network can effectively improve overall performance. However, building an LLM agent network (LAN) requires a substantial amount of time and effort. In this paper, we introduce EasyLAN, a human-computer collaborative tool that helps developers construct LANs. EasyLAN initially generates a LAN containing only one agent based on the description of the desired task. Subsequently, EasyLAN leverages a few training examples to update the LAN. For each example, EasyLAN models the gap between the output and the ground truth and identifies the causes of the errors. These errors are addressed through carefully designed strategies. Users can intervene in EasyLAN's workflow or directly modify the LAN. Eventually, the LAN evolves from a single agent to a network of LLM agents. The experimental results indicate that developers can rapidly construct LANs with good performance.",10.48550/arXiv.2404.15974,SemanticScholar,found
Automatic Red Teaming LLM-based Agents with Model Context Protocol Tools,P He; C Li; B Zhao; T Du; S Ji,2025,arXiv preprint arXiv:2509.21011,", tool usage among LLM-based agents remains fragmented due to the diversity of operational  environments and varying tool  interactions between LLM-based agents and external",https://arxiv.org/abs/2509.21011,https://arxiv.org/pdf/2509.21011,2,"/scholar?cites=6874518152825212090&as_sdt=5,33&sciodt=0,33&hl=en",Automatic Red Teaming LLM-based Agents with Model Context Protocol Tools,,,,skipped
Intent-driven mobile gui testing with autonomous large language model agents,J Yoon; R Feldt; S Yoo,2024,2024 IEEE Conference on Software …,Our results suggest that LLM-based autonomous agents can potentially automate Android   the use of external tools. The memory component of an LLMdriven autonomous agent can be,https://ieeexplore.ieee.org/abstract/document/10638557/,https://coinse.github.io/publications/pdfs/Yoon2024aa.pdf,40,"/scholar?cites=13689662649847583931&as_sdt=5,33&sciodt=0,33&hl=en",Intent-driven mobile gui testing with autonomous large language model agents,,,,skipped
Agentbench: Evaluating llms as agents,X Liu; H Yu; H Zhang; Y Xu; X Lei; H Lai; Y Gu,2023,arXiv preprint arXiv …,"We identify and categorize finish reasons of LLM agents on AGENTBENCH tasks into  five  We extensively evaluate 27 LLMs, including API-based commercial models and open-sourced",https://arxiv.org/abs/2308.03688,https://arxiv.org/pdf/2308.03688,532,"/scholar?cites=17298865796446863019&as_sdt=5,33&sciodt=0,33&hl=en",Agentbench: Evaluating llms as agents,,,,skipped
Agentic uavs: Llm-driven autonomy with integrated tool-calling and cognitive reasoning,A Koubaa; K Gabr,2025,arXiv preprint arXiv:2509.13352,"We achieve this through LLM-based agents augmented with tool-calling and third-party  integrations, enabling realtime reasoning and action selection under uncertainty. The",https://arxiv.org/abs/2509.13352,https://arxiv.org/pdf/2509.13352,4,"/scholar?cites=13888469332438383886&as_sdt=5,33&sciodt=0,33&hl=en",Agentic uavs: Llm-driven autonomy with integrated tool-calling and cognitive reasoning,,,,skipped
Large language model agent for modular task execution in drug discovery,J Ock; RS Meda; S Badrinarayanan,2025,Journal of Chemical …,"When augmented with external tools, such as domain-specific plugins, APIs,  LLM-powered  agent framework designed to support and streamline the drug discovery pipeline. The agent",https://pubs.acs.org/doi/abs/10.1021/acs.jcim.5c02454,https://pubs.acs.org/doi/full/10.1021/acs.jcim.5c02454,10,"/scholar?cites=16082511860880587245&as_sdt=5,33&sciodt=0,33&hl=en",Large language model agent for modular task execution in drug discovery,,,,skipped
Exploration of llm multi-agent application implementation based on langgraph+ crewai,Z Duan; J Wang,2024,arXiv preprint arXiv:2411.18241,"agents with specific roles, objectives, and tools. The main building blocks of CrewAI include  Agent, Task, Tool specific needs to create multi-agent systems. CrewAI supports various APIs",https://arxiv.org/abs/2411.18241,https://arxiv.org/pdf/2411.18241,50,"/scholar?cites=4414536945564259235&as_sdt=5,33&sciodt=0,33&hl=en",Exploration of llm multi-agent application implementation based on langgraph+ crewai,"With the rapid development of large model technology, the application of agent technology in various fields is becoming increasingly widespread, profoundly changing people’s work and lifestyles. In complex and dynamic systems, multi-agents achieve complex tasks that are difficult for a single agent to complete through division of labor and collaboration among agents. This paper discusses the integrated application of LangGraph and CrewAI. LangGraph improves the efficiency of information transmission through graph architecture, while CrewAI enhances team collaboration capabilities and system performance through intelligent task allocation and resource management. The main research contents of this paper are: (1) designing the architecture of agents based on LangGraph for precise control; (2) enhancing the capabilities of agents based on CrewAI to complete a variety of tasks. This study aims to delve into the application of LangGraph and CrewAI in multi-agent systems, providing new perspectives for the future development of agent technology, and promoting technological progress and application innovation in the field of large model intelligent agents.",10.32388/r27sw4,Crossref,found
Multi-agent systems powered by large language models: applications in swarm intelligence,C Jimenez-Romero; A Yegenoglu,2025,Frontiers in artificial …,"As we will show, the LLM can produce adequate and adaptive agent behaviors that   NetLogo simulations with LLM interactions via Python extension and the OpenAI API, offers a",https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2025.1593017/full,https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2025.1593017/full,39,"/scholar?cites=8152325110116615259&as_sdt=5,33&sciodt=0,33&hl=en",Multi-agent systems powered by large language models: applications in swarm intelligence,"This work examines the integration of large language models (LLMs) into multi-agent simulations by replacing the hard-coded programs of agents with LLM-driven prompts. The proposed approach is showcased in the context of two examples of complex systems from the field of swarm intelligence: ant colony foraging and bird flocking. Central to this study is a toolchain that integrates LLMs with the NetLogo simulation platform, leveraging its Python extension to enable communication with GPT-4o via the OpenAI API. This toolchain facilitates prompt-driven behavior generation, allowing agents to respond adaptively to environmental data. For both example applications mentioned above, we employ both structured, rule-based prompts and autonomous, knowledge-driven prompts. Our work demonstrates how this toolchain enables LLMs to study self-organizing processes and induce emergent behaviors within multi-agent environments, paving the way for new approaches to exploring intelligent systems and modeling swarm intelligence inspired by natural phenomena. We provide the code, including simulation files and data at https://github.com/crjimene/swarm_gpt .",10.3389/frai.2025.1593017,Crossref,found
Machine Learning as a Tool (MLAT): A Framework for Integrating Statistical ML Models as Callable Tools within LLM Agent Workflows,E Chen; Z Bibi,2026,arXiv preprint arXiv:2602.14295,"We introduce Machine Learning as a Tool (MLAT), a design  within LLM agent workflows,  enabling the orchestrating agent  -class tool alongside web search, database queries, and API",https://arxiv.org/abs/2602.14295,https://arxiv.org/pdf/2602.14295,0,,Machine Learning as a Tool (MLAT): A Framework for Integrating Statistical ML Models as Callable Tools within LLM Agent Workflows,"We introduce Machine Learning as a Tool (MLAT), a design pattern in which pretrained statistical ML models are exposed as callable tools within LLM agent workows, enabling the orchestrating agent to invoke real-time predictions and reason about their outputs contextually. Unlike conventional pipelines that treat ML inference as a static preprocessing step, MLAT positions the ML model as a rst-class tool alongside web search, database queries, and API calls, allowing the LLM to decide when and how to invoke the model based on conversational context. Despite the naturalness of this pattern, it appears to be underexplored in both the academic literature on agentic AI and in production system architectures. <br> <br> To validate MLAT, we present PitchCraft, a pilot production system that transforms discovery call recordings into professional proposals with ML-predicted pricing. PitchCraft implements MLAT through a single LLM workow containing two Gemini-powered agents: a Research Agent that performs prospect intelligence gathering via parallel tool calls, and a Draft Agent that invokes an XGBoost pricing model as a tool call, reasons about the prediction, and generates a complete proposal via structured output parsing. The XGBoost model, trained on 70 examples (40 real agency deals augmented with 30 human-veried synthetic records), achieves R^2 = 0.807 on held-out test data with MAE of $3,688. The complete system reduces proposal generation from 3+ hours to under 10 minutes. <br> <br> We detail the MLAT framework formally, the structured output parsing architecture using Gemini's JSON schema capabilities, the ML methodology under extreme data scarcity (7:1 sample-to-feature ratio), group-aware cross-validation to prevent data leakage, and a sensitivity analysis demonstrating that the model has learned economically meaningful feature relationships. We argue that MLAT's applicability extends to any domain requiring quantitative estimation combined with contextual reasoning.",10.2139/ssrn.6214418,Crossref,found
Autopentester: An llm agent-based framework for automated pentesting,Y Ginige; A Niroshan; S Jain,2025,2025 IEEE 24th …,", a large language model (LLM) agent-based framework that  The results of the tool will  be captured and passed to the  relies on LLM API calls, we do not classify them as agents.",https://ieeexplore.ieee.org/abstract/document/11354838/,https://arxiv.org/pdf/2510.05605,5,"/scholar?cites=14558033879843650133&as_sdt=5,33&sciodt=0,33&hl=en",Autopentester: An llm agent-based framework for automated pentesting,,,,skipped
Mcp-bench: Benchmarking tool-using llm agents with complex real-world tasks via mcp servers,Z Wang; Q Chang; H Patel; S Biju; CE Wu; Q Liu,2025,arXiv preprint arXiv …,"LLM agents in realistic, ecosystem-based tool-use scenarios. As illustrated in Figure 1,  MCP-Bench connects agents to a  Tasks in MCP-Bench are generated automatically via an LLM-",https://arxiv.org/abs/2508.20453,https://arxiv.org/pdf/2508.20453,22,"/scholar?cites=8502342989350848284&as_sdt=5,33&sciodt=0,33&hl=en",Mcp-bench: Benchmarking tool-using llm agents with complex real-world tasks via mcp servers,,,,skipped
AgentCgroup: Understanding and Controlling OS Resources of AI Agents,Y Zheng; J Fan; Q Fu; Y Yang; W Zhang,2026,arXiv preprint arXiv …,"agents operate in an iterative loop: the LLM reasons about the current state and emits a  structured tool-use request (specifying the tool  OS-level abstractions for LLM agents [6, 25], but",https://arxiv.org/abs/2602.09345,https://arxiv.org/pdf/2602.09345,3,"/scholar?cites=1363864399200618643&as_sdt=5,33&sciodt=0,33&hl=en",AgentCgroup: Understanding and Controlling OS Resources of AI Agents,,,,skipped
Orcaloca: An llm agent framework for software issue localization,Z Yu; H Zhang; Y Zhao; H Huang; M Yao,2025,arXiv preprint arXiv …,"when our API finds a query with ambiguities, it will locate itself in the inverted index, enabling  us to gather all the possible locations to form a disambiguation message for the LLM agent.",https://arxiv.org/abs/2502.00350,https://arxiv.org/pdf/2502.00350,33,"/scholar?cites=5155321354589950518&as_sdt=5,33&sciodt=0,33&hl=en",Orcaloca: An llm agent framework for software issue localization,,,,skipped
Mobileexperts: A dynamic tool-enabled agent team in mobile devices,J Zhang; C Zhao; Y Zhao; Z Yu; M He; J Fan,2024,arXiv preprint arXiv …,") Formulation: To minimize reliance on the VLM model, we propose a new form of tool  pattern: with the code writing ability of LLM, MobileExperts combines the basic actions of experts",https://arxiv.org/abs/2407.03913,https://arxiv.org/pdf/2407.03913,31,"/scholar?cites=4083795083378576429&as_sdt=5,33&sciodt=0,33&hl=en",Mobileexperts: A dynamic tool-enabled agent team in mobile devices,,,,skipped
Doc2agent: Scalable generation of tool-using agents from api documentation,X Ni; H Jian; Q Wang; VC Shah; P Hong,2025,arXiv preprint arXiv:2506.19998,"For each failed tool, we provide a code agent with the corresponding API documentation,  error  In this work, a tool is a python function which can be called by the LLM. A typical",https://arxiv.org/abs/2506.19998,https://arxiv.org/pdf/2506.19998?,2,"/scholar?cites=14178611536478760256&as_sdt=5,33&sciodt=0,33&hl=en",Doc2agent: Scalable generation of tool-using agents from api documentation,,,,skipped
"MechAgents: Large language model multi-agent collaborations can solve mechanics problems, generate new data, and integrate knowledge",B Ni; MJ Buehler,2024,Extreme Mechanics Letters,"of agents with enhanced division of labor among planning, formulating, coding, executing  and criticizing the process and results. The agents  among diverse agents, opening novel",https://www.sciencedirect.com/science/article/pii/S2352431624000117,https://www.sciencedirect.com/science/article/am/pii/S2352431624000117,146,"/scholar?cites=13635405768788113747&as_sdt=5,33&sciodt=0,33&hl=en","MechAgents: Large language model multi-agent collaborations can solve mechanics problems, generate new data, and integrate knowledge",,,,skipped
